,SRR8487029,SRR8487034,SRR8487015,SRR8487030,SRR8487021,SRR8487010,SRR8487022,SRR8487020,SRR8487018,SRR8487035,SRR8487011,SRR8487013,SRR8487023,SRR8487039,SRR8487032,SRR8487025,SRR8487014,SRR8487036,SRR8487019,SRR8487017,SRR8487037,SRR8487024,SRR8487031,SRR8487027,SRR8487026,SRR8487028,SRR8487040,SRR8487038,SRR8487012,SRR8487016
SRR8487034_vRhyme_bin_36,0,0.890861,0.1466062,0.005355384,0.6538083,0.1351978,0.36069846,0.12996553,0.921003,0.6300886,0.16121553,0.006155614,0.6386039,0.012352265,0.011572554,0,0.797665,0.90163326,0.4478004,0.08072062,0,0,0.001108011,0.0823416,0.004986047,0,0.005232272,0,0.03225542,0.027371963
SRR8487016_vRhyme_unbinned_209,0.003821282,0.47736627,0.48592332,0.025899798,0.8122673,0.8846757,0.84812856,0.99902016,0.98389834,0.865308,0.9703769,0.005813574,0.8473447,0.013848064,0.018257234,0.022699066,0.95368737,0.5039519,0.87700045,0.99706054,0.013096871,0,0.018191913,0.00307009,0.01054935,0,0,0.024462733,0.012672285,0.99967337
SRR8487016_vRhyme_unbinned_225,0,0.9896383,0.46507922,0.029889408,0.9789778,0.9851549,0.91939825,0.893793,0.9930258,0.9589519,0.9885424,0.041347016,1,0.084985554,0,0.052904256,0.98784494,0.9952177,0.9589519,0.8450732,0.028096044,0,0.1267311,0.0403507,0.016638437,0,0.061871078,0,0.11547275,1
SRR8487018_vRhyme_unbinned_289,0,0.7370414,0.17473197,0,0.95116556,0.20709157,0.38615128,0.40085572,0.9864758,0.86515194,0.19981313,0.00919642,0.95436215,0.021884529,0,0,0.8827088,0.7375824,0.8072686,0.15392938,0,0,0,0,0.005606374,0,0.0383594,0,0.006737484,0.30928496
SRR8487034_vRhyme_unbinned_356,0.07339631,0.9918082,0.8506309,0.024245227,0.9910815,0.99768776,0.9961023,0.9956398,0.9949131,0.9970932,0.9982824,0.009380987,0.9961683,0.04921715,0.04241263,0.12459536,0.9834181,0.996829,0.9976217,0.996829,0.0631565,0.04095924,0.013476911,0.077029794,0.12618089,0.04716919,0.25242782,0.10874017,0.01486424,0.9988769
SRR8487021_vRhyme_unbinned_625,0,0.70930094,0.17873868,0,0.91363955,0.068865106,0,0,0.9663197,0.9317173,0,0.011162069,0.9508869,0.019679211,0,0,0.9460581,0.9471258,0,0,0,0,0.055009585,0.023440344,0.0105797,0,0.007473733,0,0.008541409,0
SRR8487011_vRhyme_unbinned_514,0.014988494,0.42384475,0.14553145,0.021207787,0.42770073,0.9404192,0.859444,0.70937246,0.4410722,0.56719947,1,0.058212575,0.35978606,0.07127309,0,0.020648051,0.33434916,0.24093539,0.94850427,0.8873686,0,0.1396853,0.011008147,0.04446794,0.04851048,0.03128304,0.035139002,0.07170844,0.050936002,0.93382674
SRR8487012_vRhyme_bin_1,0.000665256,0.6096187,0.33324462,0.03794622,0.5931248,0.26169854,0.5192059,0.27965158,0.6379941,0.5065173,0.17303316,0.17550349,0.35124648,0.056440346,0.001995769,0.003375067,0.5866452,0.6820651,0.35016432,0.26741531,0.05705238,0.002887212,0.023558944,0.07916994,0.039498486,0.00106441,0.040394366,0.005055948,0.8730913,0.46972418
SRR8487014_vRhyme_unbinned_368,0,0.92351305,0.59846824,0,0.99452955,0.957032,0.93704,0.7708375,0.99930376,0.9939328,0.8704993,0.05311319,0.99910486,0.01611299,0,0.015516212,1,0.98856175,0.9984086,0.9802069,0,0,0.0528148,0.028048538,0.020986672,0,0.017406007,0,0,0.9013328
SRR8487036_vRhyme_unbinned_493,0,0.99932456,0.97966903,0,0.9974333,0.08436339,0.19871666,0.21546775,0.9980412,0.99979734,0.74332994,0.021073962,0.998514,0.19696048,0.006957109,0,0.99466395,0.99986494,0.044174265,0.25775075,0,0,0.008915907,0.027895981,0.020533603,0,0.059979737,0,0.070719354,0.2931442
SRR8487023_vRhyme_unbinned_278,0,0.96666664,0.06417625,0.037068967,0.88505745,0.8436782,0.88199234,0.7705939,0.97260535,0.86216474,0.70028734,0.03065134,0.9770115,0.045785442,0,0,0.9422414,0.92136014,0.8681992,0.6987548,0,0,0,0.01599617,0,0,0.01532567,0,0.019923372,0.92260534
SRR8487021_vRhyme_unbinned_32,0,0.93415934,0.25766483,0.05055621,0.95514154,0.73998374,0.7187302,0.72641766,0.98941845,0.9863435,0.9243918,0.012932983,0.98941845,0.23008049,0.015103554,0.035181332,0.9713304,0.94537395,0.56091166,0.27810436,0,0,0.03038799,0.074975125,0.04693859,0,0.095324226,0,0,0.9535136
SRR8487022_vRhyme_unbinned_763,0,0.3386791,0.010093153,0,0.0547743,0.3921768,0.9879321,0.9997606,0.9153252,0.042486984,0.7281232,0,0.07851116,0.049767617,0,0,0.19053318,0.06883689,0.30664432,0.10396346,0.014960206,0,0,0.003191511,0,0,0,0,0.001117029,0.78906107
SRR8487018_vRhyme_unbinned_725,0,0.99942,0,0,0,0,0.037022717,0.07718705,0.998985,0,0,0,0,0.006814886,0,0,0.060947318,0.5708555,0,0,0,0,0,0.026437894,0,0,0,0,0.06732721,0.008699855
SRR8487020_vRhyme_unbinned_300,0.003135261,0.017848767,0.2199126,0.004468364,0.6503814,0.008171427,0,0.99380356,0.96400625,0,0.50191325,0,0.06663046,0.016416915,0,0,0.8648382,0.8093663,0.05838497,0.8724171,0.006912386,0,0.023205865,0.001826845,0,0,0,0,0,0.9243587
SRR8487011_vRhyme_unbinned_588,0.011915164,0.20732385,0.06330924,0,0.124076575,0.82595915,0.89999205,0.97108585,0.29366907,0.082850106,0.92263085,0,0.1114465,0,0,0,0.07260307,0.090396374,0.5044086,0.99015015,0.011915164,0.020414649,0.008102312,0,0,0.023433156,0.01183573,0,0,0.80419415
SRR8487018_vRhyme_unbinned_462,0,0.9274768,0.36993656,0,0.88111275,0.7330405,0.7487555,0.9386042,0.91644704,0.80810153,0.97013175,0.04480234,0.9577355,0.009370425,0,0,0.754612,0.5877013,0.8161054,0.8532943,0,0,0.00966325,0.024011713,0.008784773,0,0.009370425,0.17794046,0.044607125,0.9841874
SRR8487019_vRhyme_unbinned_737,0,0.80085236,0,0,0.043414187,0.94897836,0.32349545,0.998367,0.989246,0.99171543,0.83542436,0,0.101405986,0,0.030708568,0.005138009,0.9603298,0.4243438,0.9481818,0.04225913,0.010953121,0,0,0,0,0,0,0,0,0.09260365
SRR8487017_vRhyme_bin_25,0.002392743,0.32496414,0.26953766,0.009367335,0.5950155,0.65147406,0.5255936,0.41986856,0.50871015,0.59001714,0.6155922,0.006048966,0.4933864,0.008367659,0,0.001300504,0.49556163,0.47695655,0.5516407,0.92511684,0.000462813,0.001383811,0.007978896,0.008052946,0.03865414,0.000527607,0.017207386,0.001943815,0.00485028,0.54609156
SRR8487020_vRhyme_unbinned_62,0,0.8087444,0.10723119,0,0.50851154,0.98537755,0.9995635,0.99898154,0.97359234,0.8375527,0.57442164,0.045031283,0.43198022,0.007202095,0.010912266,0,0.9428197,0.21300742,0.8075804,0.9722101,0,0,0.012221737,0,0.066201076,0,0,0,0,0.9998545
SRR8487023_vRhyme_unbinned_34,0,0.9682322,0.7430538,0.008826153,0.9999363,0.6624713,0.55808693,0.45857763,0.9930538,0.9999681,0.7484387,0.00595845,1,0.014593423,0.007742799,0,0.997897,0.99455136,0.8883189,0.6525937,0,0,0.019181749,0.06554295,0.06359929,0,0.18053785,0,0.007296712,0.8923337
SRR8487022_vRhyme_unbinned_481,0,0.44926107,0.05133005,0.007339901,0.7959113,0.546601,0.99842364,0.97837436,0.9860591,0.44270936,0.20029557,0,0.3853202,0,0,0,0.48285714,0.4963054,0.29059112,0.1706404,0,0,0,0.016157635,0.005812808,0,0.026403941,0,0,0.50256157
SRR8487017_vRhyme_unbinned_752,0.06401643,0.5015824,0.0937205,0,0.65554386,0.9962801,0.99755704,0.8608073,0.81483537,0.6736994,0.99139416,0.010826717,0.66864693,0.008994503,0.048470378,0.009327633,0.6251735,0.59519184,0.9870079,0.97701406,0.008328244,0,0.006440509,0.025151296,0.09188829,0,0.01843318,0.014768752,0.052745543,0.9198823
SRR8487021_vRhyme_unbinned_411,0,0.9467258,0.66814435,0.018820968,1,0.09970447,0.15671177,0.12093638,1,0.9979001,0.07442837,0.011743662,1,0.048763417,0,0,0.9974335,0.9979779,0.4296158,0.05692954,0,0,0.023331778,0.005910717,0.005755172,0,0.038497433,0,0.009099393,0.14660133
SRR8487017_vRhyme_bin_109,0,0.10156464,0.1673839,0,0.3302654,0.40615904,0.017313002,0,0.016467253,0.3890699,0.042536255,0,0.25093904,0,0,0.004303376,0.021467127,0.052660383,0.28506753,1,0,0.005497376,0,0,0.009576877,0,0,0,0,0.029078878
SRR8487034_vRhyme_unbinned_228,0,0.975612,0.3079101,0.02064304,0.8558641,0.7598648,0.8317501,0.9432773,0.97899157,0.93423456,0.8465473,0.014157837,0.9579832,0,0,0.013701133,0.9131348,0.77137375,0.975612,0.8984289,0.025301425,0,0.007855316,0,0,0,0.026397515,0,0,0.9450128
SRR8487018_vRhyme_bin_89,0,0.27223983,0.09825674,0.007791865,0.32691494,0.007290016,0.11489699,0.78716326,0.95232433,0.33277866,0.006973059,0,0.3185684,0.003961965,0.006233492,0,0.54080826,0.31500265,0.085657686,0.012757528,0.008029583,0,0.012783941,0.07466984,0.011648177,0.018013734,0.030850502,0,0,0.4098785
SRR8487019_vRhyme_unbinned_51,0.04250326,0,0.102998696,0.06979574,0.3618427,0.9750543,0,0.70786613,0.17435898,0.6701434,0.84389395,0,0.30091265,0.012863972,0,0,0.54906565,0.0371143,0.73767924,0.9960887,0,0.019382877,0.014863103,0.008083442,0,0.03911343,0,0.022338115,0,0.9754889
SRR8487019_vRhyme_unbinned_775,0,0.94659257,0.20174423,0,0.6850351,0.9122482,0.98649377,0.98981243,0.96912867,0.5032801,0.9874971,0,0.79200435,0.009647295,0.04476345,0,0.6668982,0.7122791,0.9975303,0.990044,0,0,0.006637339,0.005788377,0.006637339,0.02076098,0,0,0.010650613,0.94967973
SRR8487014_vRhyme_bin_85,0,0.0312933,0.45436722,0,0.91479963,0.9092834,0.08020705,0.91877335,0.9023555,0.9470602,0.08572325,0.005986772,0.53031296,0.007581501,0,0,0.9791117,0.39227733,0.76939166,0.4990458,0.007842932,0.03986824,0.007529215,0.003895323,0.053776372,0,0,0,0,0.56558
SRR8487023_vRhyme_bin_15,0.005109109,0.5206703,0.33695412,0.018936353,0.90378284,0.59905404,0.524597,0.43576553,0.6935064,0.8957265,0.43982458,0.030081093,0.9597095,0.082336955,0.002338366,0,0.8712928,0.7683076,0.67553186,0.5235822,0.001385372,0.002779567,0.05870622,0.011930078,0.038163897,0.003220768,0.09352581,0.002117765,0.03966398,0.5762351
SRR8487023_vRhyme_unbinned_76,0,0.85662764,0.6311927,0.019107876,0.9978488,0.7544448,0.7411579,0.74166405,0.98000634,0.91641885,0.6229041,0.008035432,0.9875356,0.022714332,0,0,0.9788042,0.9798798,0.9242645,0.7632395,0,0,0.02378994,0.022334704,0,0,0,0,0.010945903,0.90907943
SRR8487035_vRhyme_unbinned_257,0.014667302,0.24540901,0.11107799,0.01705223,0.056284282,0.97257334,0,0,0.011686143,0.987181,0.3321011,0,0.049427617,0,0,0,0.7615073,0.26967564,0.07965657,0.9120558,0,0,0,0,0.018960172,0,0,0,0,0.9149774
SRR8487019_vRhyme_unbinned_46,0.00981096,0.35441494,0.061186887,0.035415173,0.7358698,0.9954295,0.9239531,0.6729122,0.4670974,0.7725293,0.9907155,0.010433118,0.80758554,0.007513759,0,0.003589375,0.7701603,0.55731034,0.99995214,0.9536492,0,0.010457047,0.016678631,0.013352477,0.010768127,0.007178751,0.01758794,0,0.006436947,0.95072985
SRR8487036_vRhyme_unbinned_416,0,0.9885678,0.61238766,0.006768286,0.958594,0.031566374,0.19537027,0.4603572,0.99965876,0.6346263,0.010180866,0,0.9991469,0.23205552,0,0,0.9904448,1,0,0.2703333,0,0,0.024968717,0.07820498,0.032305766,0,0,0,0.008588329,0.03878967
SRR8487034_vRhyme_unbinned_243,0,0.9673449,0.7576648,0.051782448,0.99728334,0.75799745,0.6356933,0.4612186,0.9970062,0.99035317,0.59400123,0.061817374,0.9957864,0.21616676,0,0,0.99672896,0.9858624,0.78294617,0.54565614,0,0,0.03969618,0.09718911,0.12407828,0.008316238,0.20324887,0,0.15202084,0.8049565
SRR8487014_vRhyme_unbinned_329,0,0.31344268,0.097379334,0,0.11849547,0.09191176,0.98887634,0.6043552,0.49245852,0.3920626,0.201546,0.021398945,0.85444945,0,0,0,0.9982089,0.24726622,0.85991704,0.5769231,0,0,0,0,0,0,0,0,0.8806561,0.7090875
SRR8487035_vRhyme_unbinned_265,0,0.39895287,0.54890776,0.00541614,0.9593067,0.99458385,0.08878859,0.034554973,0.23314677,0.9986279,0.25943312,0,0.9885539,0,0,0,0.93886983,0.8254197,0.91893846,0.805705,0,0.018487092,0,0.02466149,0.027802853,0.01624842,0,0,0,0.40696877
SRR8487016_vRhyme_bin_106,0,0.7600631,0.14432177,0,0.40716088,0.9892429,0.9980757,0.99851733,0.96211356,0.83315456,0.6807571,0.048769716,0.5730915,0,0.0377918,0.006056782,0.97391164,0.3077918,0.7897792,0.9844795,0,0.006529968,0.006056782,0.004132492,0.061829653,0.013123028,0,0,0.007192429,0.9992114
SRR8487017_vRhyme_unbinned_480,0.011162003,0.046841923,0.20476502,0.00230938,0.3414803,0.07809553,0.8612063,0.57969284,0.00573496,0.4107232,0.84569496,0.017859206,0.9483084,0,0,0.009545437,0.28212926,0.17408876,0.9688619,1,0,0,0.005927409,0.0115469,0,0.06651014,0,0,0,0.92744696
SRR8487017_vRhyme_unbinned_89,0,0.7385205,0.06172262,0.01066118,0.8509773,0.6144674,0.98110914,0.99078834,0.98354065,0.5718227,0.6534649,0,0.6719817,0,0.04241092,0,0.8731881,0.6715141,0.95469,0.72589546,0.06387356,0,0.09889647,0.024735808,0.007013934,0.007013934,0.013186197,0,0.010801459,0.81020296
SRR8487018_vRhyme_unbinned_541,0,0.9337551,0.29435155,0.012291008,0.9101672,0.99972886,0.98816085,0.980479,0.9930411,0.95887935,0.99954814,0,0.8846814,0.08739268,0,0,0.98635334,0.9391776,0.96827835,0.9659286,0,0,0.005874379,0,0.018165387,0,0.061003163,0,0.010212381,0.98816085
SRR8487022_vRhyme_unbinned_313,0,0.18006851,0,0.012314468,0.2726309,0.92945683,0.99877673,0.983771,0.3078617,0.058881097,0.94160825,0,0.1609036,0.05251998,0.012232915,0.033844396,0.11678356,0.03629098,0.826945,0.8602186,0.039960854,0,0.006279563,0.008236829,0,0.021040613,0,0.7515087,0.043467622,0.994536
SRR8487014_vRhyme_unbinned_393,0,0.004561494,0.056330148,0,0,0,0,0,0.19597211,0,0,0,0,0,0,0,0.99995697,0.013619933,0,0.05768569,0,0,0.003399604,0,0,0,0,0,0,0.004733626
SRR8487016_vRhyme_unbinned_617,0,0.09099461,0.050200976,0,0.085948855,0.6185752,0.35268965,0.12477551,0.28102285,0.122723,0.80133414,0,0.007269307,0,0,0,0.80466944,0.20576413,0.012828188,0.26468828,0,0,0,0.009492859,0,0,0.007012743,0,0,0.9964081
SRR8487021_vRhyme_unbinned_132,0,0.9992776,0.9936093,0.047346484,1,0.43145317,0.94037235,0.76699084,0.99994445,0.99599886,0.76437896,0.14070575,0.9992776,0.5410947,0,0,0.99977773,0.999222,0.9979439,0.17938316,0,0,0.07779939,0.15370937,0.012559044,0,0.21044734,0,0.17238122,0.7094193
SRR8487016_vRhyme_unbinned_168,0,0.44318795,0.7039131,0.12053491,0.82094777,0.06794112,0.9657153,0.9798959,0.9555735,0.80470294,0.59702027,0.08059594,1,0.026925148,0,0.037425958,0.9968587,0.8072159,0.9898582,0.9409442,0.026925148,0,0.019027105,0.017501347,0,0.041105725,0.053670794,0,0.82130677,0.99991024
SRR8487018_vRhyme_unbinned_381,0.02033663,0.9242753,0.15917096,0.03139393,0.91433555,0.4395997,0.8140409,0.871969,0.9990687,0.5401822,0.5861894,0.031258468,0.9708243,0.18959971,0.02336765,0.014494717,0.85661066,0.82946694,0.96537185,0.5472433,0.02072609,0.01622189,0.0491906,0.052018423,0.0513919,0.021589678,0.13184096,0.050308183,0.0467353,0.76691616
SRR8487019_vRhyme_unbinned_797,0,0.07397349,0.40944067,0.04558681,0.89110893,0.9114775,0.45664403,0.2869059,0.62592953,0.92615587,0.3474297,0.1233107,0.9873262,0,0,0,0.7884255,0.27403814,0.87849987,0.9571937,0,0.009699321,0.017717427,0,0.04946654,0.011703847,0.03601681,0,0,0.761914
SRR8487016_vRhyme_unbinned_112,0,0.25241414,0.07130121,0.007803997,0.71118265,0.9656578,0.8464905,0.7960308,0.67846143,0.5833082,0.77067363,0.005465114,0.5092745,0,0.003473589,0.003473589,0.36776045,0.2787671,0.65817565,0.95882636,0,0,0.002385198,0.010235509,0.09147118,0.012620707,0.025843503,0.010860755,0.004307251,0.9685524
SRR8487014_vRhyme_unbinned_31,0,0.82164633,0.31028962,0.022865854,0.96455795,0.2816311,0.21608232,0,0.5959604,0.93772864,0.10068598,0,0.90640247,0,0,0,0.86775917,0.92911583,0.044740852,0.07057927,0,0,0,0.024237804,0.047713414,0,0.031554878,0,0,0.037423782
SRR8487019_vRhyme_unbinned_605,0,0,0,0.01774728,0.011831519,0.9741284,0.31448177,0.061445024,0.011831519,0.10821896,0.24727875,0,0,0,0,0,0,0.014197823,0.96979016,0.97996527,0,0,0,0.011673765,0.026739234,0,0,0,0,0.845717
SRR8487011_vRhyme_unbinned_111,0,0.9037995,0.23802915,0,0.851839,0.6336745,0.9201943,0.6828591,0.9280881,0.64208883,0.61094725,0,0.86129427,0.009368494,0,0,0.87630117,0.93060374,0.7500867,0.5959403,0,0,0.013879251,0,0,0,0,0,0.013619015,0.791551
SRR8487021_vRhyme_unbinned_301,0,0.99930346,0.674237,0,0.9987969,0.054983325,0.93383,0.15916671,0.9754527,0.9976782,0.005297818,0.001287517,0.96838194,0.003292667,0,0,0.9564777,0.98039174,0.4013044,0.05728397,0,0.001118663,0,0.07647009,0,0,0.025708135,0,0,0.061273165
SRR8487014_vRhyme_unbinned_522,0,0.8699873,0.21783288,0.05443955,0.9252483,0.8233888,0.8469121,0.8745426,0.97490853,0.94653124,0.9401837,0.06549175,0.97057724,0.09708013,0,0.02053618,0.96527517,0.71794486,1,0.35187814,0,0,0.06646255,0.07773878,0.052721977,0,0.15846464,0.016130237,0.08475842,0.95078784
SRR8487036_vRhyme_unbinned_392,0.008455034,0.6135281,0.20714834,0.012682552,0.94296694,0.09285165,0.08462721,0.09200615,0.99738663,0.85065335,0.08693313,0.015219063,0.96702534,0.031053036,0,0,0.9780169,0.92997694,0.8775557,0.21053036,0,0,0,0.023059186,0,0,0,0,0,0.25534204
SRR8487034_vRhyme_bin_32,0,0.83422005,0.187817,0.009152127,0.64772993,0.5713878,0.84932476,0.6084428,0.7786128,0.6370277,0.46591514,0.001860188,0.58538884,0.021119338,0.003720376,0.003236728,0.645907,0.57724124,0.48214838,0.56051195,0.00236864,0.001860188,0.001426144,0.004824088,0.004092414,0.003038307,0.010851098,0.003273931,0.022359462,0.58507884
SRR8487011_vRhyme_unbinned_459,0,0.97411513,0.27786914,0.006936003,0.9502324,0.8854487,0.9287093,0.9007508,0.99485165,0.86649984,0.80185914,0,0.90539867,0.010725778,0,0,0.94558454,0.9297819,0.8286021,0.73056847,0,0,0,0.019020379,0.02881659,0,0.006149446,0.016231677,0.032177333,0.8873078
SRR8487035_vRhyme_unbinned_314,0,0.30131307,0.03485043,0,0.17356107,0.024089249,0.049067035,0,0,1,0,0,0.13318196,0,0,0,0.016092408,0.14512785,0.07592063,0,0,0,0,0,0,0,0,0,0,0
SRR8487016_vRhyme_unbinned_545,0,0.01812471,0,0,0.06590804,0.027856445,0.47149992,0.28932598,0.057515062,0,0.23932856,0,0.37706608,0,0,0,0.10565882,0.010349622,0.9823902,0,0,0,0.020029865,0,0,0,0,0.007723598,0,1
SRR8487020_vRhyme_unbinned_303,0,0.07544283,0.017654328,0,0.20938033,0.911081,0.5294533,0.8311069,0.33384335,0.12870005,0.92296827,0.010474902,0.4362973,0,0,0,0.09103749,0.27381864,0.6774554,0.66515625,0,0,0,0,0,0,0,0,0,0.82098514
SRR8487014_vRhyme_unbinned_26,0,0.5736028,0.6008608,0.123253495,0.9987525,0.89171654,0.66473305,0.993513,0.99850297,0.6983533,0.5472181,0.039733034,0.99656934,0.08801147,0,0,0.9224052,0.41317365,0.9969436,0.9937625,0.03742515,0,0.011788922,0.009356287,0.005800898,0.07154441,0.07640968,0.09817864,0,0.91866267
SRR8487034_vRhyme_unbinned_383,0,1,0.93848056,0.044362005,0.99312156,0.047530722,0,0,0.6822011,0.99976814,0,0,0.93801683,0,0,0,0.9532421,0.92967,0.03199629,0.02078986,0,0,0,0,0.047608007,0,0.053404436,0,0.004869001,0
SRR8487011_vRhyme_unbinned_298,0.013523914,0.8671248,0.09593183,0,0.6042331,0.93919736,0.9997801,0.94337547,0.74546456,0.58301264,0.83743817,0,0.6549203,0,0,0,0.35514018,0.5439802,0.88614625,0.880044,0,0,0,0.003738318,0.007256735,0,0,0,0.005772403,0.9390874
SRR8487017_vRhyme_bin_53,0,0.6752971,0.54672796,0.009546778,0.6524548,0.69200397,0.554138,0.5506142,0.49760705,0.59662366,0.50426733,0.037262425,0.76040584,0.024079373,0,0,0.70216304,0.69350344,0.64821875,0.95252854,0,0,0.001611956,0.044372525,0,0.002411686,0.011920976,0.00263661,0.012995614,0.62795055
SRR8487023_vRhyme_unbinned_497,0,0.7888074,0.38481706,0,0.99266666,0.49358842,0.73821133,0.22299153,0.9950428,0.95362365,0.36785612,0,0.93608916,0.003851039,0,0,0.9616945,0.9812774,0.8919661,0.5600803,0,0,0,0,0.003646196,0,0.004834282,0,0,0.611127
SRR8487022_vRhyme_unbinned_437,0,0.04842207,0,0.027623866,0.13723601,0.3489119,0.9924516,0.66690755,0.19665945,0.020717898,0.39299768,0,0.06737332,0.010278648,0,0,0.023528468,0.0953184,0.96506864,0.99839395,0,0,0.008512005,0,0,0,0,0.1245483,0,0.5362563
SRR8487035_vRhyme_unbinned_624,0,0.39414373,0.41206488,0.026608348,0.93080616,0.1668793,0.645465,0.4019197,0.559808,1,0.3175384,0.005588968,0.9870603,0,0,0,0.88184196,0.18905291,0.999514,0.66824615,0,0,0,0,0,0.022234373,0.107162386,0,0.009112448,0.106919385
SRR8487023_vRhyme_unbinned_21,0,0.6687887,0.824421,0.004971505,0.99302775,0.30374682,0.12610646,0.022674913,0.92312354,0.99878746,0.017097127,0.00769977,0.9999394,0,0,0,0.91724265,0.99254274,0.07293561,0.14417364,0,0,0.009457985,0.004850249,0.09397357,0.015338911,0.038013823,0,0,0.04868437
SRR8487010_vRhyme_bin_90,0,0.38991714,0.57482713,0.01885172,0.03757461,0.997767,0.11860695,0.19452913,0.10396358,0.98797613,0,0,0.05840168,0,0,0,0.2442994,0,0.45815262,0.9589041,0,0,0,0,0.006441362,0,0,0,0,0.006441362
SRR8487017_vRhyme_unbinned_302,0,0,0.038351975,0,0.16264851,0.8976586,0.44375739,0.017786425,0,0.41825888,0.61064404,0,0.073021606,0,0,0.013061905,0.0334885,0.21128327,0.54769677,0.995206,0,0,0,0,0,0.009240603,0,0,0,0.26262766
SRR8487021_vRhyme_unbinned_118,0,0.6114203,0.10392946,0.020546187,0.73769367,0.9294581,0.6898382,0.8443626,0.9227806,0.6599606,0.9642154,0,0.6788802,0.025682732,0,0.025682732,0.76012325,0.7661159,0.61886823,0.6899238,0,0,0,0.016094513,0,0,0.03938019,0.024227377,0,0.8300659
SRR8487036_vRhyme_unbinned_180,0,0.9734486,0.50719357,0.009200371,0.9972831,0.77196664,0.0727385,0.056560665,0.99944425,0.9971596,0.15257795,0,0.9964804,0.009879593,0,0,0.9948132,0.99796236,0.5589997,0.4934239,0,0,0.009756098,0.111145414,0,0,0.043717198,0.013831429,0.005001544,0.6865082
SRR8487019_vRhyme_unbinned_408,0,0.29225266,0.011543777,0,0.20014633,0.9840663,0.87342495,0.77229494,0.13901308,0.27981466,0.9832534,0,0.34476873,0,0,0,0.32062435,0.22331518,0.95821476,0.8614747,0,0,0.007560361,0,0,0,0,0,0,0.96260464
SRR8487023_vRhyme_unbinned_37,0.02953797,0.5277916,0.9513023,0.055283904,0.98034126,0.5433589,0.050094802,0,0,0.99750525,0.5238998,0,0.8527093,0,0,0,0.998104,0.9815388,0.014968566,0.6924459,0,0,0,0.029937131,0.044706117,0,0.021255365,0,0,0.47210857
SRR8487015_vRhyme_unbinned_28,0,0.8871328,1,0.027140444,1,0.63796395,0.6987302,0.7915963,0.95351243,0.9368903,0.84963757,0.005286392,0.9925336,0,0,0,0.999891,0.8973786,0.99416864,0.99716604,0,0,0.008937817,0.029865388,0.005286392,0.06496267,0.019456102,0,0,0.8380838
SRR8487022_vRhyme_unbinned_628,0,0.67542285,0.08617806,0.022365404,0.917787,0.6837247,0.95545506,0.9758999,0.93575364,0.36162567,0.85192984,0,0.87943745,0.019887244,0.016975405,0,0.40028498,0.5613655,0.9397807,0.31596556,0,0,0,0.004832414,0.038225636,0,0.055201042,0,0,0.6386841
SRR8487014_vRhyme_unbinned_466,0,0.91731167,0.9781623,0.15537004,0.998581,0.008255934,0.01415303,0.002764264,0.9992813,0.9977149,0.003962111,0.00947221,0.999484,0.012107475,0,0,0.99922603,0.99944717,0,0.010670058,0,0,0.28285787,0.15231092,0.010725343,0,0.27699766,0,0.06057423,0.005712811
SRR8487020_vRhyme_unbinned_65,0,0.14635083,0.054007683,0,0.006786171,0.16504481,0.488169,1,0.9863252,0.22729833,0.2815365,0,0.14276569,0,0,0,0.74133164,0.22443022,0.07805378,0.24545455,0,0,0.008629962,0.00240717,0,0,0,0,0.008040973,0.5177465
SRR8487021_vRhyme_unbinned_428,0,0.873843,0.7505999,0.019197807,0.99751455,0.9787453,0.3623586,0.16926637,0.56907785,0.9749743,0.96494687,0,0.5111416,0,0,0,0.74922866,0.98354477,0.4143812,0.952434,0,0,0.010798766,0.04670895,0.037709977,0,0.05039424,0.025711346,0.011655811,0.64826876
SRR8487034_vRhyme_unbinned_256,0,0.9766372,0.009381201,0,0.6229479,0.77476096,0.79117805,0.8407,0.9142161,0.8852607,0.74337,0,0.50911057,0.023453005,0,0,0.8196825,0.79875517,0.78125566,0.26736423,0,0,0.027061159,0,0.01749955,0,0.016777918,0,0.027512178,0.94488543
SRR8487021_vRhyme_bin_64,0.008490023,0.99980813,0.6904979,0.02309574,0.97985417,0.92171913,0.8923158,0.8375144,0.9966184,0.9301612,0.9975537,0.059070416,0.92296624,0.51853895,0.011487912,0.049716998,0.97193974,0.9937644,0.35391885,0.2610802,0,0,0.012207406,0.19299214,0.050052762,0,0.16385265,0.003981197,0.04811013,0.9523216
SRR8487021_vRhyme_unbinned_321,0,0.7059329,0.18763733,0,0.7880959,0.66676223,0.8393045,0.82210755,0.8122671,0.84866726,0.40355402,0,0.6542467,0.011846757,0,0,0.7558995,0.61526704,0.2408522,0.9586319,0,0,0.029043661,0,0.03448935,0,0,0,0,0.8388268
SRR8487023_vRhyme_unbinned_213,0,0.7171551,0.2764006,0.009572417,0.95107955,0.13801214,0.07156969,0.14012888,0.9984477,0.9058987,0.11181147,0.017051602,0.9983066,0.010136883,0,0,0.9992944,0.9786914,0.9361447,0.14937203,0,0,0.045227904,0.008419964,0.0094313,0,0.010442636,0,0.003527918,0.32459193
