,SRR9162900,SRR9161506,SRR9161509,SRR9161503,SRR9162908,SRR9162903,SRR9162902,SRR9161501,SRR9162899,SRR9161504,SRR9162904,SRR9161505,SRR9162907,SRR9161507,SRR9162906,SRR9162901,SRR9161510,SRR9161502,SRR9162905,SRR9161500
vRhyme_unbinned_40__SRR9162907_111_30,0,0,253,23,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0
vRhyme_unbinned_40__SRR9162907_111_32,0,0,103,7,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0
vRhyme_unbinned_40__SRR9162907_111_39,0,0,1290,138,0,0,2,0,0,0,0,0,287,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_2,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_3,0,0,382,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_5,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_14,0,0,373,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_15,0,0,1264,0,0,0,0,0,0,0,0,0,46,0,0,0,0,6,0,1
vRhyme_unbinned_25__SRR9162907_91_17,0,0,413,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_18,0,0,225,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0
vRhyme_unbinned_25__SRR9162907_91_24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_28,0,0,207,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_31,0,0,1473,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_33,0,0,475,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_34,0,0,2329,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_35,0,0,343,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_37,0,0,1594,0,0,0,0,0,0,0,0,0,109,0,0,0,2,0,0,0
vRhyme_unbinned_25__SRR9162907_91_46,0,0,904,0,0,0,0,0,0,0,0,0,47,0,0,0,0,2,0,0
vRhyme_unbinned_25__SRR9162907_91_50,0,0,2392,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_56,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_57,0,0,82,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_60,0,0,85,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_63,0,0,321,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_65,0,0,2034,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
vRhyme_unbinned_25__SRR9162907_91_66,0,0,441,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
vRhyme_unbinned_32__SRR9162907_306_1,38,395,426,113,160,4,7,29,51,70,48,144,135,0,5,4,96,0,32,74
vRhyme_unbinned_32__SRR9162907_306_6,1,0,26,1,0,2,0,7,15,11,0,2,10,3,16,6,3,8,0,24
vRhyme_unbinned_32__SRR9162907_306_9,7,4,259,2,0,4,0,9,10,12,0,0,113,4,12,12,5,5,1,7
vRhyme_unbinned_43__SRR9162907_249_fragment_1_6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
vRhyme_unbinned_43__SRR9162907_249_fragment_1_7,0,163,34,0,0,0,0,0,4,0,0,0,59,0,0,0,0,0,40,3
vRhyme_unbinned_43__SRR9162907_249_fragment_1_10,0,435,168,0,0,0,0,0,2,0,0,0,92,0,0,0,0,0,49,3
vRhyme_unbinned_43__SRR9162907_249_fragment_1_11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0
vRhyme_unbinned_43__SRR9162907_249_fragment_1_12,0,299,95,0,0,0,0,0,2,0,0,0,78,0,0,0,0,0,39,2
vRhyme_unbinned_43__SRR9162907_249_fragment_1_14,0,203,102,0,0,0,0,0,2,0,0,0,51,0,0,0,0,0,18,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_23,0,0,131,0,19,13,0,0,0,0,0,0,75,0,0,0,38,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_24,0,0,2,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_25,0,0,39,0,6,24,0,0,0,0,0,0,32,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_26,0,0,2,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_30,0,0,190,0,32,0,0,0,0,0,0,0,142,0,0,0,9,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_31,0,0,121,0,4,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_32,0,0,339,0,21,0,0,0,0,0,0,0,209,0,0,0,1,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_35,0,26,70,0,16,0,0,0,0,0,0,0,52,0,0,0,0,0,9,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_38,0,0,33,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_42,0,0,244,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_43,0,0,369,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_47,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_55,0,0,289,0,0,74,0,0,0,29,0,0,143,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_56,0,0,141,0,0,32,0,0,0,25,0,0,58,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_57,0,0,70,0,0,30,0,0,0,7,0,0,39,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_58,0,0,192,0,0,28,0,0,0,12,0,0,73,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_63,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
vRhyme_unbinned_41__SRR9162907_61_fragment_2_67,0,0,242,0,24,49,0,0,0,36,0,0,97,0,0,0,5,0,0,0
vRhyme_unbinned_2__SRR9162907_37_fragment_1_68,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
vRhyme_unbinned_2__SRR9162907_37_fragment_1_70,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
vRhyme_unbinned_2__SRR9162907_37_fragment_1_71,0,0,43,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
vRhyme_unbinned_2__SRR9162907_37_fragment_1_72,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
vRhyme_unbinned_2__SRR9162907_37_fragment_1_73,0,0,960,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0
vRhyme_unbinned_42__SRR9162907_118_fragment_1_11,1,13,56,7,94,25,27,0,87,0,3,0,39,10,98,28,0,43,10,3
vRhyme_unbinned_36__SRR9162907_76_1,0,0,117,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_4,0,0,469,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_5,0,0,97,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_12,0,0,368,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_14,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_16,0,0,40,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_21,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_24,0,0,83,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_27,0,0,234,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_28,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_29,0,0,20,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_30,0,0,994,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_33,0,0,71,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_36,0,0,258,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_37,0,0,18,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_38,0,0,27,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_39,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_41,0,0,525,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_44,0,0,81,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_46,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_48,0,0,61,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_51,0,0,236,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_53,0,0,45,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
vRhyme_unbinned_36__SRR9162907_76_56,0,0,77,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_1,0,0,1029,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_2,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_3,0,0,929,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_4,0,0,90,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_7,0,0,65,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_9,0,0,473,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_17,0,0,596,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_24,0,3,120,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0
vRhyme_unbinned_16__SRR9162907_57_26,0,0,89,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,0
vRhyme_unbinned_16__SRR9162907_57_27,0,0,29,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0
vRhyme_unbinned_16__SRR9162907_57_28,0,0,188,0,0,0,0,0,0,0,0,0,40,0,0,0,14,0,0,0
vRhyme_unbinned_16__SRR9162907_57_29,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_31,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_33,0,0,275,0,5,0,0,0,2,0,0,0,55,0,0,0,76,0,0,0
vRhyme_unbinned_16__SRR9162907_57_34,0,0,175,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_36,0,0,102,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_39,0,0,362,0,3,0,0,0,0,0,0,0,51,0,0,0,25,0,0,0
vRhyme_unbinned_16__SRR9162907_57_41,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_45,0,0,202,0,0,0,0,0,0,0,0,0,30,0,0,0,7,0,0,0
vRhyme_unbinned_16__SRR9162907_57_46,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_47,0,0,343,0,0,0,0,0,0,0,0,0,54,0,0,0,43,1,0,0
vRhyme_unbinned_16__SRR9162907_57_49,0,0,293,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_54,0,0,207,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_56,0,0,155,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_58,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_59,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_60,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_61,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_62,0,0,423,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_63,0,0,165,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_65,0,0,458,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_66,0,0,156,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_67,0,0,484,0,5,0,0,2,0,0,0,0,79,0,0,0,569,0,0,0
vRhyme_unbinned_16__SRR9162907_57_68,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_71,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_73,0,0,1305,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_76,0,0,984,0,0,0,0,0,0,0,0,0,129,0,0,3,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_77,0,0,293,0,2,0,0,0,0,0,0,0,41,0,0,0,66,12,0,0
vRhyme_unbinned_16__SRR9162907_57_78,0,0,92,0,0,0,0,0,0,0,0,0,28,0,0,0,31,0,0,0
vRhyme_unbinned_16__SRR9162907_57_79,0,0,851,0,9,0,0,0,0,0,0,0,106,1,0,0,139,1,0,0
vRhyme_unbinned_16__SRR9162907_57_81,0,0,146,0,3,0,0,0,0,0,0,0,28,0,0,0,10,1,0,0
vRhyme_unbinned_16__SRR9162907_57_83,0,0,60,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0
vRhyme_unbinned_16__SRR9162907_57_86,0,0,194,0,1,0,0,0,0,0,0,0,28,0,0,0,22,0,0,0
vRhyme_unbinned_16__SRR9162907_57_90,0,0,60,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0
vRhyme_unbinned_16__SRR9162907_57_91,0,27,1104,0,0,0,0,0,0,0,0,0,135,0,0,0,190,0,5,0
vRhyme_unbinned_16__SRR9162907_57_92,0,0,375,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_93,0,0,2139,0,5,0,0,0,0,0,0,0,297,0,1,0,71,1,0,0
vRhyme_unbinned_16__SRR9162907_57_94,0,0,139,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_95,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
vRhyme_unbinned_16__SRR9162907_57_97,0,0,1630,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_3,0,0,250,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_4,0,0,179,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_8,0,0,190,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_12,0,0,299,0,37,0,0,0,0,0,0,0,36,0,0,0,26,0,0,0
vRhyme_unbinned_14__SRR9162907_159_14,0,0,127,0,16,0,0,0,0,0,0,0,14,0,0,0,17,0,0,0
vRhyme_unbinned_14__SRR9162907_159_26,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_27,0,0,803,0,101,0,0,0,0,0,0,0,68,0,0,0,175,0,0,0
vRhyme_unbinned_14__SRR9162907_159_29,0,0,1068,0,11,0,0,0,0,0,0,0,109,0,0,0,2,0,0,0
vRhyme_unbinned_14__SRR9162907_159_30,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_31,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
vRhyme_unbinned_14__SRR9162907_159_41,0,0,29,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
vRhyme_unbinned_31__SRR9162907_308_5,233,0,690,78,0,0,10,109,2,0,0,5,318,0,0,186,0,492,0,0
vRhyme_unbinned_31__SRR9162907_308_8,61,0,138,12,0,0,0,32,0,0,0,0,81,0,0,48,0,83,0,0
vRhyme_unbinned_31__SRR9162907_308_10,235,0,1011,64,0,0,10,152,0,0,5,11,458,0,0,229,0,560,0,0
vRhyme_unbinned_31__SRR9162907_308_12,2,0,276,20,0,0,7,0,0,0,0,0,176,0,0,21,0,30,0,0
vRhyme_unbinned_31__SRR9162907_308_14,28,0,16,2,0,0,0,0,0,0,0,0,51,0,0,28,0,15,0,0
vRhyme_unbinned_31__SRR9162907_308_17,9,0,1,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0
vRhyme_unbinned_31__SRR9162907_308_18,0,0,118,18,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
vRhyme_unbinned_31__SRR9162907_308_20,92,0,147,47,13,8,11,61,52,32,0,3,140,0,0,77,0,137,0,99
vRhyme_unbinned_24__SRR9162907_28_2,0,0,11318,10,0,0,0,0,0,0,10,46,459,125,5,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_16,0,0,1224,0,0,0,0,0,0,0,4,5,89,13,4,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_17,0,0,10514,4,0,0,0,0,0,0,8,33,362,117,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_19,0,0,7723,2,0,0,2,0,2,0,7,29,316,79,14,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_24,0,0,6138,0,0,0,2,0,0,0,7,13,212,51,2,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_26,0,0,9528,0,0,0,0,0,0,0,5,40,309,97,7,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_30,0,0,2013,2,0,0,0,0,0,0,8,12,113,35,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_33,0,0,2281,4,0,0,0,0,0,0,5,5,113,26,4,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_34,0,6,15724,13,0,0,0,0,0,0,16,100,458,116,4,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_43,0,0,3134,0,0,0,0,0,0,0,0,17,165,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_44,0,0,303,0,0,0,0,0,0,0,1,3,62,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_46,0,0,2506,0,0,0,0,0,0,0,5,8,102,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_47,0,0,1773,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_51,0,0,2427,1,0,0,0,0,0,0,8,12,90,25,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_53,0,0,333,1,0,0,0,0,0,0,2,0,73,2,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_56,0,0,20,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_58,0,0,4061,5,0,0,0,0,0,0,3,14,165,32,6,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_62,0,0,2235,0,0,0,1,0,0,0,11,7,97,15,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_67,0,0,3183,0,0,0,0,0,0,0,2,8,117,28,2,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_72,0,0,1926,4,0,0,0,0,0,0,2,11,72,12,2,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_73,0,2,5435,1,0,0,0,0,0,0,5,16,194,43,5,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_74,0,0,4567,1,0,0,0,0,0,0,12,29,140,45,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_75,0,0,363,0,0,0,0,0,0,0,2,3,42,1,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_76,0,0,9048,2,0,0,0,0,0,0,1,24,314,84,10,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_78,0,0,1278,0,0,0,0,0,0,0,4,4,77,12,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_80,0,0,5468,0,0,0,0,0,0,0,10,22,158,42,8,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_83,0,2,2366,0,0,0,0,0,0,0,5,7,102,33,2,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_89,0,0,4612,0,0,0,0,0,0,0,0,9,157,24,7,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_90,0,0,1023,0,0,0,0,0,0,0,0,4,70,10,7,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_91,0,0,901,0,0,0,0,0,0,0,2,1,67,10,7,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_94,0,0,12813,0,0,0,0,0,0,0,17,62,319,86,14,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_96,0,0,948,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_97,0,0,3401,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_99,0,0,135,0,0,2,0,0,0,0,0,0,54,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_100,0,0,58,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_105,0,0,7688,6,0,0,0,0,0,0,3,26,270,21,1,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_106,0,0,1729,0,0,0,0,0,0,0,6,5,95,0,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_107,0,0,516,0,0,0,0,0,1,0,4,0,52,0,0,0,0,0,0,5
vRhyme_unbinned_24__SRR9162907_28_108,0,0,2545,2,0,0,0,0,4,0,2,9,95,46,6,0,6,0,0,38
vRhyme_unbinned_24__SRR9162907_28_109,0,0,62,0,0,0,0,0,0,0,0,2,44,0,1,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_110,0,0,3321,2,0,0,0,0,0,0,3,10,153,27,9,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_112,0,0,1172,2,0,0,3,0,0,0,5,4,68,14,0,0,0,0,0,0
vRhyme_unbinned_24__SRR9162907_28_117,0,0,37,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0
vRhyme_unbinned_7__SRR9162907_282_3,57,49,9,1,0,6,4,27,12,7,0,0,8,0,0,18,0,11,16,14
vRhyme_unbinned_7__SRR9162907_282_4,168,212,65,33,0,3,10,489,53,113,0,0,38,15,5,45,0,128,32,107
vRhyme_unbinned_7__SRR9162907_282_7,22,0,0,0,0,4,0,0,6,0,0,0,7,0,0,7,0,0,2,0
vRhyme_unbinned_7__SRR9162907_282_13,0,14,6,0,0,0,0,0,0,2,0,0,9,0,0,6,0,3,11,0
vRhyme_unbinned_7__SRR9162907_282_20,18,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0
vRhyme_unbinned_7__SRR9162907_282_22,21,0,0,0,0,0,2,2,0,0,0,0,3,0,5,0,0,0,0,0
