,SRR8487021,SRR8487020,SRR8487015,SRR8487022,SRR8487040,SRR8487010,SRR8487035,SRR8487024,SRR8487013,SRR8487037,SRR8487032,SRR8487025,SRR8487034,SRR8487027,SRR8487017,SRR8487029,SRR8487014,SRR8487028,SRR8487023,SRR8487012,SRR8487011,SRR8487019,SRR8487030,SRR8487016,SRR8487036,SRR8487026,SRR8487031,SRR8487038,SRR8487039,SRR8487018
SRR8487021_vRhyme_unbinned_269,5.0094666,0,0.22306855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.270729,0,0,0.9156692,0,0,0,0,0,0,0,0
SRR8487019_vRhyme_unbinned_242,0.10839304,0,0,1.1023542,0,12.403583,0.6068577,0,0,0,0,0,0,0,15.034288,0,0.4268168,0,0.7236438,0,0.32128966,9.1826,0,10.727942,0,0,0,0,0,0
SRR8487034_vRhyme_unbinned_391,5.84583,2.3777854,0.244821,1.8885841,0,1.6938146,4.9420147,0,0,0,0,0,4.9345217,0,0.6211372,0,6.2890935,0,7.3943877,0,3.0625398,0.9802635,0,4.696018,4.263088,0,0,0,0.2898771,10.824526
SRR8487019_vRhyme_unbinned_260,10.669695,0.13215148,0,0.19200058,0,6.4155006,4.1125193,0,0.113984324,0,0,0,0,0,1.2267966,0,0,0,26.131493,0,0,40.986008,0,0,0,0,0,0,0,0.18364955
SRR8487023_vRhyme_unbinned_227,8.827954,2.9755807,0.24940233,6.457565,0,0,1.1083504,0,0,0,0,0,10.378074,0,0.11970628,0,7.7225924,0,9.513917,0,1.2491462,2.1607752,0,1.7287397,7.9220457,0,0,0,0,15.133624
SRR8487023_vRhyme_unbinned_697,8.350416,3.3865712,2.155439,4.9449663,0,5.405272,7.302863,0,0,0,0,0,1.6001602,0,13.936506,0,3.8329844,0,11.375128,0,3.8756845,11.315419,0,4.9021773,1.7026136,0,0,0,0,2.9437642
SRR8487011_vRhyme_unbinned_196,13.859685,8.779254,4.7488146,11.853363,0,8.573611,12.422174,0,0,0,0,0,5.0168004,0,6.23579,0,8.578177,0,17.054323,0.09670433,4.4914827,5.815606,0,6.055728,8.657262,0,0,0,0,17.97881
SRR8487014_vRhyme_unbinned_468,9.021259,3.9981124,2.2577984,13.534969,0,14.722134,31.464136,0,0,0,0,0,3.6922312,0,11.659745,0,14.449831,0,17.153189,0,5.144149,4.45301,0,12.3908205,5.6966023,1.4590701,0,0,0,5.612259
SRR8487014_vRhyme_bin_92,15.100879,10.125663,1.3091431,6.645936,0.13209155,3.2187586,2.6565466,0,0,0,0,0,12.917554,0.08883554,0.6776517,0,9.499207,0,2.3272276,0,10.287535,2.737637,0,20.67924,6.1441736,0,0,0,0.23920536,11.524571
SRR8487035_vRhyme_unbinned_769,12.533955,1.6722156,1.1250496,7.847602,0,17.937376,48.82686,0,0.12504955,0,0,0,0.8534813,0,5.4418683,0,13.038909,0,29.822367,0,0.8592945,6.5868015,0,3.4724534,0.8917294,0.12617254,0,0,0,5.24488
SRR8487019_vRhyme_unbinned_392,0.4723868,1.1626276,0,2.2562964,0,4.66454,1.430853,0,0,0,0,0,0.20673734,0,2.1273754,0,0.69553155,0,0.7169722,0,1.1989498,2.2767463,0,1.9720004,0.736669,0,0,0,0,0.21434657
SRR8487016_vRhyme_unbinned_313,0,0.8059836,0,3.7317512,0,5.895962,0,0,0,0,0,0,0,0,3.0537622,0,0,0,0,0,3.3319087,1.8882016,0,10.473963,0,0,0,0,0,0
SRR8487010_vRhyme_unbinned_374,0.24625401,0.12648691,0.14929672,0.23053966,0,13.924413,0.27375934,0,0,0,0,0,0,0,18.607601,0,0.36249426,0,0.3912726,0,2.3667514,3.660712,0,1.9794649,0,0,0,0,0,0
SRR8487019_vRhyme_unbinned_339,1.4098203,4.5760508,0,3.4738357,0,0.666405,0.08826095,0,0,0,0,0,0.35225886,0,2.1545439,0,1.6927438,0,1.2601604,0,0,14.055294,0,0,0.14512472,0,0,0,0,2.0765743
SRR8487022_vRhyme_unbinned_581,2.5928805,5.9330187,0,9.049982,0,0.6749728,0.4894297,0,0,0,0,0,2.5098438,0,2.716019,0,0.9067199,0,2.2907374,0,3.5054848,3.5101345,0,1.8993825,2.1614966,0,0,0,0,6.905921
SRR8487020_vRhyme_unbinned_38,4.6197705,3.6616073,0.3364468,3.0552638,0.15528312,2.652267,4.414964,0,0.10780308,0,0,0,3.5957384,0,0.5488422,0,4.976163,0,5.641078,0,4.607122,13.345301,0,3.9800544,2.137478,0,0,0,0.09807356,6.590679
SRR8487036_vRhyme_unbinned_459,9.9978,0,0.16729736,0,0,0,4.5090203,0,0,0,0,0,3.3803573,0,0,0,0.15664877,0,6.0608115,0,0,0,0,0,13.003784,0,0,0,0,0.1159905
SRR8487018_vRhyme_unbinned_808,2.2991002,1.6760564,0.2122457,2.1750782,0,1.0713028,1.6320423,0,0,0,0,0,2.8764672,0,1.1723396,0,2.4356415,0,2.4546165,0,1.1464202,1.4900235,0,1.1068075,3.2555752,0,0,0,0,5.0193663
SRR8487019_vRhyme_unbinned_673,3.0547736,3.7619205,0.16366611,6.6780143,0,3.9633389,1.5947627,0,0,0,0,0,2.3752317,0,4.0882707,0,2.273759,0,2.3730497,0,9.791271,6.0303326,0,5.780578,1.6188762,0,0,0,0,3.7768686
SRR8487034_vRhyme_unbinned_483,3.9846644,4.94377,0.42340255,14.679234,0,2.9658146,1.7679713,0,0,0,0,0,5.1952076,0,3.9507189,0,1.0423323,0,2.893131,0,1.6651757,3.064457,0,1.4793131,0.3847444,0,0,0,0,5.86869
SRR8487023_vRhyme_unbinned_250,0.6516389,0.20677301,0.5078462,7.1639433,0,2.6839802,8.401064,0,0,0,0,0,1.0613105,0,4.8199105,0,1.4618065,0,20.520231,0,3.6661317,1.7106961,0,1.6330447,3.8265896,0,0,0,0,0.19054566
SRR8487017_vRhyme_unbinned_390,3.3353603,1.1205429,1.1742959,3.00467,0,1.580289,3.0647469,0,0,0,0,0,3.984093,0,2.3561804,0,2.8435082,0,4.2627816,0.6475653,0.71858734,1.5503721,0.33458188,1.1763389,0.7702486,0,0,0,0,4.2531013
SRR8487015_vRhyme_unbinned_43,9.300741,0,5.5046825,0,0.0944227,0,8.879298,0,0,0,0,0,3.0658374,0.109519154,0,0,19.480291,0,11.142508,0,0,0,0.15264188,0,12.6081915,0,0.30528376,0,0,23.491123
SRR8487015_vRhyme_unbinned_3,10.792639,16.418068,2.2370453,15.86848,0.15348318,11.204015,8.658116,0,0,0,0,0,12.053792,0.13735415,7.6744165,0,11.478294,0,12.401596,0.08098833,9.24348,13.562715,0,14.931023,3.8291867,0.059368566,0,0,0.21576871,13.28406
SRR8487021_vRhyme_unbinned_464,6.1190324,0,1.1722474,0,0,6.199323,8.330237,0,0,0,0,0,0,0,1.5856557,0,2.0252755,0,6.6797724,0,0,1.3334774,0,0.089940235,5.5125656,0,0,0,0,0.12839346
SRR8487018_vRhyme_unbinned_612,4.580252,0,1.2440772,0,0,0,1.3453271,0,0,0,0,0,5.3417706,0,0,0,13.459861,0,10.599341,0,0,0.59588933,0,0.24826108,4.826892,0,0,0,0,9.30762
SRR8487018_vRhyme_unbinned_803,12.501779,0,1.5674119,0,0,0,9.438432,0,0,0,0,0,6.1631947,0,0,0,12.878387,0,5.8993053,0,0,0,0,0,4.243733,0,0,0,0,18.573849
SRR8487036_vRhyme_unbinned_140,0.52084696,0.15535598,0,0,0,0.56961876,8.029144,0,0,0,0,0,1.9128056,0,0,0,2.5048475,0,1.3204663,0,0.07625052,0,0,0.06863736,6.6590137,0,0,0,0,1.2983406
SRR8487035_vRhyme_unbinned_303,9.088019,0.3337962,4.329939,0.52603567,0,5.6827893,5.2365966,0,0,0,0,0,1.325002,0,12.488313,0,0.8516547,0,1.8143177,0,1.7036952,1.6502353,0,1.0322456,2.3903418,0,0,0,0,0.77119493
SRR8487018_vRhyme_unbinned_620,20.108095,9.775103,1.18125,22.893955,0,8.601947,13.82582,0,0,0,0,0,14.262705,0,4.1896515,0,11.469057,0,17.16629,0,8.906045,12.574693,0,6.4813523,14.660246,0,0,0,0,26.71834
SRR8487022_vRhyme_unbinned_648,1.0022007,9.983367,0,17.846666,0,6.7218385,1.4457239,0,0,0,0,0,2.2328675,0,2.8855622,0,3.4549875,0,1.2848662,0,7.276626,8.916372,0,8.072675,0.7557193,0,0,0,0,3.9571114
SRR8487019_vRhyme_unbinned_142,1.3874334,4.467179,0,0,0,0.2443387,0.09654303,0,0,0,0,0,0,0,0,0,6.8365536,0,6.377859,0,0,21.302929,0,11.234478,0,0,0,0,0,1.1563951
SRR8487021_vRhyme_unbinned_182,6.852307,4.2213807,0.59968185,4.0164175,0,2.2044544,3.8288896,0,0,0,0,0,3.4908686,0,2.7745466,0,5.660834,0,6.3890553,0,4.303341,6.1471844,0,2.936621,4.130703,0,0,0,0,10.388482
SRR8487036_vRhyme_unbinned_222,3.238139,0,0,0,0,0,2.195737,0,0,0,0,0,0,0,0,0,19.072657,0,8.774467,0,0,0,0,0,13.892352,0,0,0,0,0
SRR8487016_vRhyme_unbinned_393,2.2894342,1.7025903,0.22794819,2.1945467,0,2.4862304,1.9830947,0,0,0,0,0,1.9742332,0,1.4964553,0,2.254192,0,2.5169735,0,1.4711657,2.7285616,0,2.702045,2.3247445,0,0,0,0,4.2494206
SRR8487011_vRhyme_unbinned_189,33.80882,50.083366,4.159121,184.95753,0.18246153,6.110756,7.152385,0,0,0,0.22227906,0.39099202,56.404186,0,104.8985,0,5.6229696,0,27.541523,0.09545125,275.7634,57.77297,0,20.83796,24.637506,0,0,0,0,25.326214
SRR8487016_vRhyme_unbinned_685,0.1298367,3.2799764,0.11659556,2.4176106,0,5.9042225,0.31624246,0,0,0,0,0,0.18839194,0,6.0440636,0,0.21803737,0,0.19361483,0,2.4830809,1.7723995,0,6.745623,0.07922613,0,0,0,0,0.18419892
SRR8487021_vRhyme_unbinned_459,3.8125465,2.5092957,0.40327206,3.3178582,0,3.6760333,2.9664295,0,0,0,0,0,2.9072027,0,2.688144,0,2.769999,0,4.048125,0,1.6857007,3.8709762,0,3.6825135,3.12828,0,0,0,0,6.8290663
SRR8487010_vRhyme_unbinned_184,0,0,0,0,0,7.950349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487022_vRhyme_unbinned_786,0,0,0,16.881386,0,0,0,0,0,0,0,0,2.0725856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9944185
SRR8487022_vRhyme_unbinned_864,0.44435933,0,0.20002188,16.75446,0,1.8836854,0.644053,0,0,0,0,0,0.1494693,0,12.328701,0,0.69668454,0,0.20811905,0,0.5175621,0,0,0.28197834,0.4509246,0,0,0,0,0.17857534
SRR8487018_vRhyme_unbinned_80,30.65236,31.268002,0.12118375,52.635586,0.23034275,0.55731565,4.8714,0,0,0,0,0,7.77513,0,0.72919065,0,22.446644,0,6.982287,0,1.1368808,6.462702,0,19.778658,7.098646,0,0,0,0,32.661148
SRR8487021_vRhyme_bin_36,12.951986,0,1.1255174,0,0,0,3.2963576,0,0,0,0,0,2.2948055,0,0,0,3.963783,0,31.317778,0,0,0,0,0,1.2947537,0,0,0,0,0.39243585
SRR8487018_vRhyme_unbinned_169,1.3951976,3.146657,0,3.5149908,0,2.0819845,3.1516318,0,0,0,0,0,3.783099,0,0.44136375,0,3.8957283,0,1.3907535,0,2.0181746,2.0120058,0,6.0330324,2.036349,0,0,0,0,4.2772617
SRR8487020_vRhyme_unbinned_120,0,10.260998,0,0.30198687,0,0,0,0,0,0,0,0,0,0,0.98593664,0,2.161954,0,0.15394625,0,0.19908914,0.9158701,0,1.261098,0,0,0,0,0,1.7897003
SRR8487019_vRhyme_unbinned_183,5.4588513,0.8067849,1.1489576,1.5016459,0,0.7294257,3.346013,0,0,0,0,0,2.7225676,0,1.1134784,0,2.347842,0,4.4804316,0.22201902,0.801207,1.4010607,0.06144843,0.8454645,0.9829005,0,0,0,0,6.32297
SRR8487019_vRhyme_unbinned_632,1.7226671,6.5893664,0.08623414,7.3410687,0,3.4083457,1.9009643,0,0,0,0,0,1.5044397,0,4.610067,0,0.9404042,0,1.2003051,0,2.1538377,4.7537723,0,2.8877811,0.47409707,0,0,0,0,3.2743368
SRR8487017_vRhyme_unbinned_159,13.160793,3.553118,2.2881997,13.246115,0,1.0161816,5.2290373,0,0,0,0,0,9.747618,0,4.5356574,0,6.9435244,0,13.201791,0.123440996,2.8731053,11.923377,0,0.6060761,6.6490564,0,0,0,0,18.134186
SRR8487034_vRhyme_unbinned_201,1.3069963,0.20415659,0,2.4437876,0,0,0,0,0,0,0,0,12.249933,0,0,0,0.7377945,0,0,0.11833736,0,0,0,0,0,0,0,0,0,3.6453462
SRR8487035_vRhyme_unbinned_613,0.1212909,0,1.3919319,0,0,6.533124,4.7249665,0,0,0,0,0,0,0,1.5454953,0,0,0,0,0,0,0,0,0.24849842,0,0,0,0,0,0
SRR8487035_vRhyme_unbinned_726,6.587693,0,1.2534803,0,0,1.5808104,7.991254,0,0,0,0,0,0.3040418,0,0.88097084,0,3.5755835,0,5.5084095,0,0,0.92102677,0,0,2.0970347,0,0,0,0,0.67934585
SRR8487035_vRhyme_unbinned_594,1.3571503,0,0.14949262,0,0,1.1782613,21.737944,0,0,0,0,0,0,0,0,0,0,0,1.6744429,0,0,0.098650485,0,0,0,0,0,0,0,0
SRR8487016_vRhyme_unbinned_555,0,0,0.10944866,0,0,0,0,0,0,0,0,0,0,0,0,0,5.406231,0,0,0,0,0,0,10.625812,2.1909544,0,0,0,0,0
SRR8487023_vRhyme_unbinned_53,9.116591,0,0.36013696,0,0,0,5.1303782,0,0,0,0,0,7.511798,0,0,0,8.493013,0,14.180254,0,0.107893035,0,0,0.05838808,15.796336,0,0,0,0.096048854,18.266865
SRR8487021_vRhyme_unbinned_511,63.024155,0,9.347405,0,0.35480362,0,64.92427,0,0.07703188,0,0,0,25.349907,0,0,0,45.109238,0,52.962246,0.08160157,0,0,0.2130345,0,21.501251,0.44565335,0,0,0.9249266,65.52127
SRR8487021_vRhyme_unbinned_363,7.597984,0,1.6442894,0,0,0,5.112994,0,0,0,0,0,15.281046,0,0,0,6.968871,0,2.569292,0,0.07577268,0,0,0,6.0930543,0,0,0,0,5.7224994
SRR8487021_vRhyme_unbinned_320,12.330606,6.414252,1.7831639,3.249025,0,2.4261794,6.6571603,0,0,0,0,0,6.1984863,0,6.339093,0,11.257053,0,12.719091,0,2.121416,9.050386,0,4.506155,4.3826747,0,0,0,0,12.988379
SRR8487035_vRhyme_unbinned_493,2.278909,1.8676084,0.1508037,2.2390647,0,1.4198734,2.0964441,0,0,0,0,0,1.2796882,0,2.7757428,0,1.2002922,0,2.695665,0,3.1452508,2.7549927,0,1.4829031,1.6962494,0,0,0,0,4.4785194
SRR8487018_vRhyme_unbinned_79,7.2825465,1.7584848,0.7918613,5.9565487,0,3.8667192,5.8578825,0,0,0,0,0,3.1354196,0,3.1760004,0,4.4135194,0,7.0546517,0,2.7175663,3.1550064,0,2.2523217,3.6496313,0,0,0,0,7.927112
SRR8487021_vRhyme_unbinned_170,17.808767,0,7.9400654,0,0,0,25.856674,0,0,0,0,0,25.579863,0,0,0,13.25256,0,7.5640593,0.09710764,0,0,0,0,18.731737,0,0,0,0,10.385448
SRR8487020_vRhyme_unbinned_42,0.32253927,3.8131614,0.5684514,2.2569735,0,0.13225393,0,0,0,0,0,0,0,0.0945816,0.14844501,0,0.5189965,0,0,0,9.423132,0.7179384,0,5.9075828,1.7641872,0,0,0,0.88738376,5.954713
SRR8487014_vRhyme_unbinned_14,0,0,0,0.2380984,0,0,2.0130985,0,0,0,0,0,0,0,0,0,8.249202,0,0,0,0.13743351,0,0,0,0.64275265,0,0,0,0,0.2993351
SRR8487035_vRhyme_bin_75,5.1528773,0,0.1790154,0,0,7.371697,8.437309,0,0,0,0,0,0,0,3.3157158,0,0.44517165,0,5.775871,0,0,1.1891001,0,0.2906479,0,0,0,0,0,0
SRR8487034_vRhyme_unbinned_141,4.1870146,4.8946958,0.9649982,8.059551,0,4.9229484,2.6482499,0,0,0,0,0,4.5934772,0,11.07084,0,4.707024,0,3.592701,0,1.6547008,6.4339385,0,12.19466,1.422351,0,0,0,0,6.732111
SRR8487021_vRhyme_unbinned_271,14.621093,4.0148687,1.0605117,8.693015,0,0.8556708,6.1246195,0,0,0,0,0,11.661964,0,1.5659059,0,6.2020745,0,14.519087,0,3.7618258,13.356086,0,0.6940526,8.310512,0,0,0,0,21.814177
SRR8487019_vRhyme_bin_36,1.5867809,1.5787494,0.11828521,3.102252,0,5.482551,10.793563,0,0,0,0,0,1.3695102,0,4.609482,0,1.1858789,0,3.9576097,0,2.3519936,4.5530214,0,2.3302066,0.9177518,0.20291592,0,0,0,0.8383805
SRR8487016_vRhyme_unbinned_583,2.0089624,0.11481109,0.07177625,0,0,2.0886192,2.4329753,0,0,0,0,0,0,0,4.7387004,0,2.7047825,0,2.2453835,0,3.2625358,2.870123,0,5.3209457,0.8072317,0,0,0,0,0.4426331
SRR8487010_vRhyme_unbinned_322,2.6717615,2.628748,0.32113922,4.4160194,0.10131128,4.516412,1.746847,0,0,0,0,0,1.8859099,0,4.5815587,0,2.2385366,0,2.9406164,0,8.423119,6.143239,0,6.871962,1.8592666,0,0,0,0.099891424,3.7460954
SRR8487022_vRhyme_unbinned_370,0.17721684,3.3528643,0,9.109665,0,5.10051,0.07199843,0,0,0,0,0,0.5311274,0,4.490191,0,0.08180748,0,0,0,5.16695,5.2041593,0,2.2758305,0,0,0,0,0,0.27347633
SRR8487023_vRhyme_unbinned_184,2.564549,0,0.08920208,0.065476716,0,3.5797472,1.9568348,0,0,0,0,0,0.16448705,0,3.3675444,0,0,0,4.330609,0,0,14.0603075,0,0,0,0,0,0,0,0
SRR8487020_vRhyme_unbinned_447,0,2.7819483,0,1.0605747,0,3.829062,0,0,0,0,0,0.8628872,0,0,0.40728277,0,0,0,0.12891535,0,7.6343083,5.3659506,0,1.5151436,0,0,0,0,0,0.21278799
SRR8487016_vRhyme_unbinned_300,2.7446768,9.750272,0.14915282,6.3996763,0,6.956858,1.043672,0,0,0,0,0,0.9337364,0,8.346061,0,1.83568,0,3.9824994,0,2.6770344,18.689816,0,5.278021,0.65330255,0,0,0,0,4.0985603
SRR8487018_vRhyme_unbinned_272,2.868667,3.9608047,0,1.0459782,0,0,0.90066534,0,0,0,0,0,0.17679344,0,0.30517513,0,3.2518964,0,3.3246434,0,4.784943,0.35563207,0,1.8905687,2.1823854,0,0,0,0.45281798,10.588163
SRR8487010_vRhyme_unbinned_279,0,2.463996,0,8.3725,0,8.375181,0.1773399,0,0,0,0,0,0,0,7.8731527,0,0.10301362,0,0,0,2.7128367,7.5975804,0,13.805998,0,0,0,0,0,0
SRR8487026_vRhyme_unbinned_2,6.5887876,4.2170806,0.5567978,12.823815,0.23227325,5.2932034,1.3603927,0,0,0,0,0,1.6300585,0,12.926017,0,1.391366,0,2.9167356,0,4.139086,4.819777,0,4.2581377,1.0073555,28.88234,0,0.41062403,0.4470003,5.45695
SRR8487020_vRhyme_unbinned_13,14.787508,4.3164887,4.1446958,2.2827997,0,9.18937,7.538711,0,0,0,0,0,3.9459093,0,19.154425,0,4.207575,0,6.9085584,0,6.470705,10.202762,0,6.04321,4.676606,0,0,0,0,4.1499267
SRR8487018_vRhyme_unbinned_270,5.8690553,0,0.14862727,0.20977199,0,0,1.9298278,0,0,0,0,0,1.7731037,0,0,0,3.8440204,0,3.44886,0,0.13085155,0.1710563,0,0.53671473,1.5869707,0,0,0,0,7.4286647
SRR8487016_vRhyme_unbinned_558,5.6401405,14.0024,0.6736521,9.978766,0,11.556314,5.675591,0,0,0,0,0,4.198486,0,8.893464,0,6.5947194,0,7.5607457,0,11.130816,18.672174,0,13.251846,5.1104136,0,0,0,0.13072377,8.237537
SRR8487014_vRhyme_bin_34,5.770102,1.8408742,1.0685732,1.659426,0,1.3580935,3.458135,0,0,0,0,0,2.2600482,0,2.6971939,0,5.7795053,0,5.4916534,0,1.1658467,2.3757923,0,3.7932978,2.1477346,0,0,0,0,9.072027
SRR8487017_vRhyme_unbinned_570,2.2257957,11.383719,0.1772208,2.4025729,0,0.7808584,2.6143951,0,0,0,0,0,3.038372,0,3.3756237,0,2.1581457,0,3.151048,0,12.405346,2.0998116,0,17.884773,1.2947766,0,0,0,0,5.3604302
SRR8487023_vRhyme_unbinned_171,5.1891065,0,0.91957825,0,0,0,0.9851198,0,0,0,0,0,2.5253618,0,0,0,2.3668892,0,5.50861,0,0,0,0,0,0.96615297,0,0,0,0,5.015847
SRR8487014_vRhyme_unbinned_227,3.5842698,0,4.6492267,0,0,0,27.346777,0,0,0,0,0,3.1201463,0,0,0,17.839077,0,5.2853727,0,0,1.2462006,0,0,2.924422,0,0,0,0,1.1450087
SRR8487019_vRhyme_unbinned_734,31.873465,17.131222,5.258787,25.313713,0.53154,13.829319,23.477177,0,0.096447654,0,0,0,25.289343,0.23179305,9.7997,0,22.724247,0,31.290655,0.5773737,14.637735,16.04124,0.13318962,19.219233,16.458805,0.14659293,0.13084638,0,1.1783673,56.2526
SRR8487022_vRhyme_unbinned_21,0,1.4665478,0,37.907516,0,0,0,0,0,0,0,0,18.539623,0,0,0,0,0,0,0,0,0,0,0,0.43418136,0,0,0,0,4.32163
SRR8487010_vRhyme_unbinned_180,28.832775,0.16368335,4.5218725,0.8098976,0,2.5659997,9.033694,0,0,0,0,0,5.501292,0,6.575668,0,2.147602,0,7.3944674,0,2.2928114,0.4042309,0,4.087011,5.0835648,0.20340768,0,0,0,5.4877954
SRR8487014_vRhyme_unbinned_464,2.0580313,1.4578019,0.1025935,1.5378994,0,1.1344032,1.9946268,0,0,0,0,0,1.3952572,0,0.6768878,0,1.9834503,0,1.4845966,0,1.2215934,1.9077948,0,1.657544,1.2579166,0,0,0,0,2.2663705
SRR8487010_vRhyme_unbinned_370,5.467886,5.8084087,5.7153444,14.532304,0,22.253777,6.862803,0,0,0,0,0,1.131354,0,12.002755,0,7.87943,0,9.636817,0,13.5453205,4.233159,0,9.365605,3.3206177,0,0,0,0,0.8053207
SRR8487011_vRhyme_unbinned_422,4.976171,0.60113645,1.0263038,11.166621,0,1.748969,2.9226468,0,0,0,0,0,2.3147283,0,3.6910458,0,4.1071396,0,3.9462926,0,2.4682431,1.5757493,0,1.7716982,3.499221,0,0,0,0.22500229,6.192833
SRR8487017_vRhyme_unbinned_552,0.33428755,18.75741,0.22467448,1.9535507,0,0,1.8762583,0,0,0,0,0,0,0,11.652045,0,8.636439,0,1.2675223,0,0,1.4898883,0,9.572167,0,0,0,0,0,44.66368
SRR8487020_vRhyme_unbinned_185,43.049805,18.492334,9.140082,55.60461,0,55.038948,120.20236,0,0,0,0,0,15.151129,0,56.445766,0,9.187696,0,9.212171,0,6.0090466,9.431959,0,8.108371,17.836206,0,0,0,0,26.939243
SRR8487035_vRhyme_unbinned_12,1.4946599,4.883305,0.46464306,1.3599775,0,1.8294548,1.1463743,0,0,0,0,0,0.7985385,0,5.172344,0,0.8699269,0.07262507,1.7042159,0,6.058235,3.5871837,0,5.868915,0.30163014,0,0,0,0,2.0762227
SRR8487035_vRhyme_unbinned_428,6.214184,0,6.339475,0,0,4.408452,30.223284,0,0,0,0,0,2.003368,0.13860103,3.115706,0,5.359035,0,1.3137629,0,0.20129533,0.13238342,0,1.5750972,28.260557,0,0,0,0,0
SRR8487022_vRhyme_unbinned_434,0,1.0264121,0,10.091608,0,1.759835,10.683935,0,0,0,0,0,1.339697,0,0,0,0.15573885,0,0,0,0,0,0,0,0,0.6807377,0,0,0,0.80348456
SRR8487022_vRhyme_unbinned_484,0.79671603,4.475531,0,9.879137,0,3.8446555,0.4801996,0,0,0,0,0,1.2303928,0,2.1428847,0,0.6022537,0,1.1862524,0,4.929459,5.5692854,0,2.5979395,0.44909853,0,0,0,0,1.299839
SRR8487036_vRhyme_unbinned_48,7.5362096,0.3788014,1.3946962,3.0575786,0,2.3163571,7.3140054,0,0,0,0,0,5.157408,0,5.740167,0,1.4281892,0,1.1265916,0,2.8027735,0.31903332,0,0.5967886,3.529803,0,0,0,0,3.534912
SRR8487011_vRhyme_unbinned_95,0,0,0,3.769676,0,3.327714,0.94912153,0,0,0,0,0,0.15304154,0,1.7645984,0,0.7560678,0,0.08428963,0,8.050066,1.4200264,0,5.3872247,0.7363664,0,0,0,0,0
SRR8487021_vRhyme_unbinned_80,2.5127013,1.2327161,0.07378803,1.0046525,0.0654136,1.028194,2.6253839,0,0,0,0,0,1.5441519,0,0.22424863,0,2.0144227,0,2.9380293,0,2.3132036,6.422909,0,2.4847865,0.9292826,0,0,0,0,2.9892993
SRR8487010_vRhyme_unbinned_100,1.930599,2.062709,1.933729,0.19751754,0,6.6121964,0.6173772,0,0.7575823,0,0,0,0,0,6.2456555,0,10.805505,0,0.40798706,0,0.1132218,0.3762547,0,11.291851,0,0,0,0,0,1.6439288
SRR8487016_vRhyme_unbinned_693,0.8605813,3.6486096,0.07142184,3.1236763,0,2.3159466,0.6267714,0,0,0,0,0,0.3751139,0,3.327007,0,0.5573291,0,0.8145483,0,2.0430794,4.71513,0,3.0607383,0.30485466,0,0,0,0,1.5200628
SRR8487019_vRhyme_unbinned_77,2.3754084,3.5366447,0.2193651,5.7033253,0,2.5602646,1.2460842,0,0,0,0,0,1.7666471,0,4.390485,0,1.4926711,0,3.2304213,0,4.9550214,3.5037272,0,2.6807103,0.66454476,0,0,0,0,3.3224726
SRR8487017_vRhyme_unbinned_513,4.7106986,1.1069031,0.68857217,2.606696,0,1.4911742,4.144029,0,0,0,0,0,2.8664126,0,0.95748734,0,4.4731913,0,3.895583,0,0.9424878,1.0107732,0,1.5470291,1.838568,0,0,0,0,6.2225075
SRR8487016_vRhyme_unbinned_175,3.7188919,3.9924614,0.48728427,5.213079,0,3.6634877,2.060763,0,0,0,0,0,3.57802,0,10.346049,0,4.372843,0,3.479473,0,0.98655766,5.081653,0,11.377657,1.4282471,0,0,0,0,4.8688464
SRR8487018_vRhyme_unbinned_483,3.749397,3.2712855,0.28853646,2.5698385,0,0,2.0335746,0,0,0,0,0,6.5354295,0,0,0,4.462994,0,1.9958264,0,0.27991095,0.38286033,0,2.596086,2.426266,0,0,0,0.21563718,11.344741
SRR8487018_vRhyme_unbinned_264,1.4,11.358814,0.081767954,7.9331994,0,0.2194877,0.31632346,0,0,0,0,0,2.767152,0,0.7742843,0,1.0008036,0,0.5003516,0,2.9786036,0.42420894,0,0.6760422,5.9865394,0,0,0,0,9.115018
SRR8487034_vRhyme_unbinned_26,26.040096,0,0.30622256,3.350539,0,0.16158102,5.7170477,0,0,0,0,0,8.812012,0,0.23612615,0,0.061027776,0,24.101978,0,0.41635773,27.241545,0,0,2.2803855,0,0,0,0,1.2192438
SRR8487023_vRhyme_unbinned_513,5.801858,0,0,0,0,0.5420274,4.51939,0,0,0,0,0,0,0,0,0,0.5707071,0,17.256584,0,0,2.9847584,0,0,1.5438311,0,0,0,0,0
SRR8487018_vRhyme_unbinned_877,7.0947356,1.7791121,0.982836,2.79852,0,0.7020257,2.372756,0,0,0,0,0,4.049066,0,1.805313,0,3.4679768,0,7.136099,0,1.7743207,2.6881368,0,0.71524745,3.7452693,0,0,0,0,9.619723
SRR8487010_vRhyme_unbinned_188,0.32550067,0,0,0,0,11.80089,2.1618156,0,0,0,0,0,0,0,5.9856696,0,0,0,0.5698264,0,0,2.128705,0,0,0,0,0,0,0,0
SRR8487016_vRhyme_unbinned_134,2.477975,3.2720315,0.4161508,5.0816274,0,6.726094,2.9677138,0,0,0,0,0,1.5278813,0,9.558549,0,2.2942233,0,2.239103,0,4.4614596,5.614106,0,3.5696454,0.79385096,0,0,0,0,2.7054427
