,SRR9162899,SRR9162906,SRR9161507,SRR9162908,SRR9161510,SRR9161509,SRR9162905,SRR9161500,SRR9161503,SRR9162907,SRR9161502,SRR9162900,SRR9161506,SRR9162904,SRR9161505,SRR9161501,SRR9161504,SRR9162901,SRR9162903,SRR9162902
SRR9161500_vRhyme_unbinned_74,1.2297908,2.4533405,2.481574,1.3059914,0,1.2057774,0,56.401806,6.6333213,0,8.674156,2.7672968,3.9422255,0,2.0519495,39.53049,2.9594626,0.40905848,2.186222,0.71968615
SRR9162907_vRhyme_unbinned_9,0,0,0.07520342,0,0,1621.7246,0,0,0.3988658,23.009123,0,0,0,0.0895044,1.0534232,0,0,0,0,0
SRR9161505_vRhyme_unbinned_152,0,0,0,0,0,0,0,0,2.8876548,0,0,0,0,4.896699,35.162395,0,0,0,0,0
SRR9161506_vRhyme_unbinned_404,0,0,0,0,0,0,0.2745829,0,0,0,0,0,30.202166,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_355,0,0,0,0,0,28.321163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_438,0,0,0,0,0,0,6.2122784,0,0,0,0,0,60.85431,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_86,0,0,0,0,0,22.523663,0,0,0,3.4248366,0,0,0,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_26,0.47462872,1.6232673,10.7033415,0,0,0,0,0.8467203,0,0,0,0,0,0,0,0,6.6283417,0,0.24535891,0
SRR9161507_vRhyme_unbinned_93,0,0,23.312378,0,0,0,0,5.1913342,0,0,0.119229116,0,0,0,0.16958717,0,0,0,0,0
SRR9162903_vRhyme_unbinned_21,0.32120615,1.3592265,0.6573801,2.041407,0,5.8614664,0.085108705,2.2637386,2.5882225,0.80541897,4.143341,0.14749263,5.391675,0.27346227,2.171747,0.56069046,18.523108,0.28537092,5.32798,0.46815252
SRR9161509_vRhyme_unbinned_262,0,0,0,0,0,44.580296,0,0,0,0.47428995,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_158,0,0,0,0.5655319,0,42.860638,0,0,0,5.246383,0,0,0,0,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_123,0,0,0,0,0,0,0,0,19.013294,0,0,0,0,0,0,0,0,0,0,2.9613855
SRR9161500_vRhyme_unbinned_28,0,0,0,0,0,0,0,13.83814,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161510_vRhyme_unbinned_14,0,0,0,0,106.84784,0,0,0,0,0,0,0,0,0,0,8.820361,0,0,0,0
SRR9161500_vRhyme_unbinned_108,1.2175292,0,0,0,0,0,0,27.823257,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_5,0,0,0,0,0,58.83012,0,0,0,0,5.2097926,0,0,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_9,0,1.08806,0.15628853,10.3918,0,0,0,0,0.17951089,0,0,0,0,0,0,0,0,0,0,0.5754213
SRR9161500_vRhyme_unbinned_105,1.6004362,0,0.45371848,0.19326524,3.0019684,0.7526333,0,31.048197,0,0,0,0,0.7985424,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_124,2.9755993,0.26222697,0.7800746,1.1708045,0,1.6419818,1.0364411,4.3060203,0,0,2.5353224,0,22.571125,0,1.4694725,1.1311667,0,0.12892914,0,0
SRR9161509_vRhyme_unbinned_135,12.47264,0,0,0,0,33.312965,0,67.699196,0,8.700687,6.9819593,0,0,1.3204426,0.8937506,0,5.4023724,3.4565933,0,0
SRR9161501_vRhyme_unbinned_20,4.6622753,1.1897564,4.4680347,0,0,7.7451577,2.7587945,15.644016,4.7981324,0.9565941,4.1705728,1.5939537,59.865208,0,0,18.3864,6.046688,0.25664493,0.3464152,0.41242546
SRR9162905_vRhyme_unbinned_30,0,0,0,0,0,0,36.12325,8.585931,2.9886436,0,0.438265,0.12280757,835.1048,0,0.14561515,3.2240064,0,0,0,0.19526814
SRR9161502_vRhyme_unbinned_225,0,0,0,0,0,0,0,0,0,0,88.24781,0,0,0,0,0,0,4.2691507,0,0
SRR9162906_vRhyme_unbinned_44,0,10.642203,6.758884,0,0,0,0,0,0,0,0.35448727,0,0.13542698,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_100,0,0,0,0,0,0,0,0,0,0,16.933388,0,0,0,0,0,0,0.5621192,0,0
SRR9161502_vRhyme_unbinned_273,0,0,0,0,0,0,0,0,0,0,18.533731,0,0,0,0,0,0,1.1413862,0,0
SRR9161509_vRhyme_unbinned_145,0,0,1.5504587,0,0,19.400497,2.2489924,0,0,2.7606962,0,0,15.097231,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_256,0,0.16574125,8.470757,0,0,1.6443642,4.6574125,0.42818806,0,0.2424579,8.897094,0,59.640663,0,0,0,0,0.39441052,0,0
SRR9161501_vRhyme_unbinned_26,0,0,0,0.53836215,19.965054,0,0,0,0,0,0,1.0670645,0,0,0,43.715008,0,0,0,0
SRR9162903_vRhyme_unbinned_11,0,0,0,0,0,1.3048598,0,0,0,0,0,0,0,0.06325464,3.658437,0,18.981197,0,4.187121,0
SRR9161504_vRhyme_bin_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96225,0,0,0
SRR9161504_vRhyme_unbinned_72,0,0,0,0.6320123,17.03384,0,0,0,0,0,45.05456,0,0,0,0,0,498.32925,2.1585233,0.44543973,0
SRR9161510_vRhyme_unbinned_90,0,0,0,2.8847299,1174.1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_bin_39,0,0,0,0,0,14.064462,0,0,0,0.14983018,7.140743,0,2.7011428,0,0,0,2.3814025,0.1696117,0.064576834,0
SRR9161500_vRhyme_unbinned_81,70.77288,0,0,0,0,0,0,3933.7864,0,0,0,0,0,0,0,0.09559421,0,0,0,0
SRR9161505_vRhyme_unbinned_110,0,0,0,0,0,0,0,0,9.332252,0,0,0,0,6.077118,51.368183,0,0,0,0,0
SRR9161505_vRhyme_unbinned_73,0,0,0,0,0,0,0,0,0,0,0,0,0,6.530594,77.6427,0,0,0,0,0
SRR9161502_vRhyme_unbinned_148,0,0,0,0,0,0,0,0,0,0,38.212124,0,0,0,0,0,0,1.0335025,0,0
SRR9161505_vRhyme_unbinned_45,0,0,0,0,0,0,0,0,5.5989804,0,0,0,0,5.1336923,157.78828,0,0,0,0,0.44093356
SRR9162903_vRhyme_unbinned_45,0,0,0,0,0,0,0,0,0,0,0,0,0.08719964,0,0,0,136.45078,0,4.540638,0
SRR9161506_vRhyme_unbinned_36,0.11480363,0,0,0,0,0,0.82538885,5.1188316,0.10408974,0,0.59645295,0,39.888832,0,0,0,0,0,0,0
SRR9162904_vRhyme_unbinned_42,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04655,12.211672,0,0,0,0,0
SRR9161506_vRhyme_unbinned_28,0.9316124,0,0,0.70282084,0.3886749,0.17966066,1.575726,1.0618299,5.917144,0,1.0913917,1.7071927,26.0458,0,0,1.7686062,1.1471844,0,0,0.97564274
SRR9162908_vRhyme_unbinned_31,0,0.112495854,0,12.790388,0,0.43241632,4.438449,0.2235996,1.1002983,0,2.122108,0,55.13238,0,0,0,0,0,0.276765,0.44096786
SRR9162904_vRhyme_unbinned_2,0,15.851832,159.52766,0,0.15891264,0.43730524,11.129687,0.54389167,324.9713,0,0,8.194048,140.7056,7.4482646,15.440636,20.710648,0,0,0,28.24487
SRR9161506_vRhyme_unbinned_2,0,0,0,0,0,0,0.6295844,0,0,0,0,0,31.597115,0,0.5197555,0,0,0,0,0
SRR9161506_vRhyme_unbinned_225,0,0,0,0,0,0,5.01558,0,0,0,0,0,60.644417,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_241,0,0,0.4732042,0,0,18.76021,0,1.5924132,0,0.799435,0,0,0.12485876,0,0,0,1.0939467,0,0,0
SRR9161506_vRhyme_unbinned_231,0,0,0,0,0,0,0.6427954,0,0,0,1.7088963,0,30.685953,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_178,2.8035069,0.5091287,4.2261386,0.25018078,0,31.34897,6.951555,2.4381778,1.3614426,9.531634,2.4285972,1.7125814,63.748375,0,0,1.925705,0.6574476,1.3070319,0.240329,0
SRR9161509_vRhyme_unbinned_40,0.34788007,0,0,0,0,137.05186,0,2.4250784,8.539856,27.072437,5.920525,4.8700256,0,0,0.23508367,6.0302467,0,1.2232866,0,0.16515878
SRR9162901_vRhyme_unbinned_20,0,0,0,0,0,0,0,0.31673676,0,0,72.73207,0,0,0,0.10006847,0,0,4.687665,0,0
SRR9161504_vRhyme_unbinned_67,0.21906836,0.74542135,0.21471056,6.4128733,0,4.606207,1.5679878,0,3.192568,2.1132443,78.468346,4.544373,15.651081,0.7213356,0.9455274,13.454331,22.592545,7.7985983,37.50433,3.5405452
SRR9162908_vRhyme_unbinned_37,0.6269212,3.0656939,0.27548134,11.415913,0,7.9451256,0.23015036,0,5.002996,3.8752706,7.1984134,2.4957,5.621539,0,0.25911334,1.6238695,5.9521723,0.6622094,12.325307,1.9351939
SRR9161502_vRhyme_unbinned_76,0,0,0,0.24250425,11.873027,0,0,0,0,0,43.08531,0,0,0,0,0,430.445,2.6147978,0.57924074,0
SRR9162906_vRhyme_unbinned_20,2.174336,7.26771,9.472723,2.1537793,0,0.7144213,0.44916192,0,0.36788425,0.20034789,2.1878557,0,4.6928368,0,0.40362114,0,0,0,0,0.6453985
SRR9161505_vRhyme_unbinned_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51579255,22.127089,0,0,0,0,0
SRR9161502_vRhyme_unbinned_52,0.9132559,0.27309263,1.9469519,0,0,11.760604,0.109434895,1.6545073,10.315259,0.351861,46.820885,0,7.4830594,0,0.26264375,0,2.230988,4.3147025,0.5123655,0.15011747
SRR9162903_vRhyme_unbinned_59,0,0,0,0.9577258,0.13163586,0.091175444,0.10784792,0,5.528357,0,1.2945937,0,4.2482734,0,0,0,20.068993,0,4.9970703,2.3561213
SRR9161503_vRhyme_unbinned_18,0.44707277,2.612867,7.3518248,0.45767915,0,7.8462076,0.41399762,1.9758565,127.00419,0.63142836,5.282255,0,13.187286,0.6503384,5.891424,0,1.7192101,0.40255392,0,9.376247
SRR9162908_vRhyme_unbinned_43,0,1.2418729,0.16236958,9.339829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_188,0,0,7.312588,0,0,0.90642136,1.3736929,0.1536657,0,0,2.0230343,0,35.45738,0,0,0,1.3067662,0,0,0
SRR9161509_vRhyme_unbinned_44,0,0,0,0,0,14.385626,0,0,0,0,0.62583,0,0,0,0,0,0,0,0,0
SRR9162908_vRhyme_bin_8,0,0,0,4.676533,8.619575,0.9941907,0,0,0,0,2.5025036,0.18022628,1.2702702,0,0.069683805,2.9466653,1.0218264,0,0.21322858,0
SRR9161502_vRhyme_unbinned_135,0,0,0.9006244,2.7507672,1133.9519,0,6.223727,1.7751085,0,0,16.34501,0,54.740395,0,0,7.1363106,0,0.2457403,0,0
SRR9161502_vRhyme_unbinned_284,0.23326692,0,0,0.11161036,0,0,0.41774404,4.037599,0,0,50.578484,0,14.981519,0,0,2.1862574,0,2.697215,0,0
SRR9161502_vRhyme_unbinned_145,0,0,0,0,0,0,0,2.361506,1.2704785,0,10.963871,0,1.9571444,0,2.2980363,2.2739503,0,0.3300423,0,0
SRR9161505_vRhyme_unbinned_78,0,0,0.14318706,0,0,0.89625156,0,0,0,0,0,0,0,1.6114763,15.516433,0,0,0,0,0
SRR9161502_vRhyme_unbinned_254,0,0,0,0,0,0,0,0,0,0,24.77864,0,0,0,0,0,0,0.36836886,0,0
SRR9161502_vRhyme_unbinned_218,0.39318562,0,0,0,0,1.4347167,0,5.0740066,0,0.23614842,41.4356,0,0.7939568,0,0,0,22.078764,4.6553464,1.1664876,0
SRR9162906_vRhyme_unbinned_28,0.17677824,20.459206,1.8876569,5.7683053,0,13.726778,3.4224896,0.1707113,1.3752092,10.757741,69.957214,1.8004184,48.17385,1.8170502,4.1867156,3.4207113,9.589749,7.4809623,18.930754,1.9095188
SRR9161504_vRhyme_unbinned_51,0.35617897,0,0,8.207234,1.7349795,3.6364298,0,0,0,3.1000617,2.4487934,0,0,0,0,0,29.912481,0.4097654,5.181477,0
SRR9161509_vRhyme_unbinned_265,0,0,0,0,0,28.546103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162900_vRhyme_unbinned_32,0,0,0,0,0,1.9911022,0,0,0,0,0,3.6413586,0,0,0,147.38435,0,0,0,0
SRR9161507_vRhyme_unbinned_116,0,13.521942,77.77361,0,0,0,0,0,0,0,0,4.0877705,0,0,0,4.7967243,0,0,0,0
SRR9161502_vRhyme_unbinned_231,0,0,0,0.709218,1.5808934,42.299755,0.32769245,3.4585714,0,0.60876787,22.241642,0,14.266132,0,0,0,0,0.86583227,0,0
SRR9161500_vRhyme_unbinned_147,0.11150137,0,0,0,0,0,0,106.93405,0,0,0.7637049,0,0.10906393,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_92,0,0,0,0,0,1.7095897,0.38740778,0,0,0,0,0,20.112204,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_48,0,0,0,2.698695,7.3339343,0,0,0,0,0,0,19.267902,0,0,0,49.231323,0,0,0,0
SRR9161506_vRhyme_unbinned_113,0,0,0,0,0,0,0.2516015,0,0,0,0,0,12.925447,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_59,0,0,0,0,0,0,0,0,0,0,0.4033129,0,14.23959,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_53,0,0.1633977,2.0608258,0,0,0,0,0,0,0,12.563077,2.383729,0,0.58085936,2.6434405,25.928413,2.5543005,0.5062199,2.3848736,0
SRR9161506_vRhyme_unbinned_99,0,0.7169889,18.552652,0,0,0,5.4460096,0,0,0,0,0,41.995167,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_269,0,1.4120939,27.570036,0,0,5.5850782,0.4675692,0,0.09055355,0.31329724,17.073164,0,7.961673,0,0.060048133,0,0,6.7466307,0,0
SRR9161509_vRhyme_unbinned_264,0,0,0,0,0,18.164396,0,0,0,0.771452,0,0,0,0,0.11140279,0,0,0,0,0
SRR9161502_vRhyme_unbinned_164,0,0,0.2044408,4.8869133,0.21636802,1.0440197,0,0,0.43688282,0,45.9705,0,0.5274326,0,0,0,0,3.5394847,0,0.059927326
SRR9161502_vRhyme_unbinned_264,0,0,0,0,0,6.247731,0,0,0,0.20905446,26.052132,0,1.2545378,0,0,0,0,1.3532609,0,0
SRR9161503_vRhyme_unbinned_46,0.22746158,12.2043,2.911508,5.2801204,0,13.705235,2.4622974,0.24864978,44.748337,1.3127337,23.674387,0,37.65943,0.6192356,3.5491276,1.4986497,6.0237846,1.7683839,2.497819,15.7167635
SRR9161506_vRhyme_unbinned_410,0,0,0.103917584,0,0.9066207,2.3954916,0,0,0,0,0,0,14.464108,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_458,0,0,0,0,0,0,1.6041826,0,0,0,8.261176,0,47.524998,0,0,0,0,0.48541614,0,0
SRR9161507_vRhyme_unbinned_87,11.96339,6.237363,66.79108,0.6458784,0.27461347,0,0.15024433,43.78046,3.2092445,0,267.66635,19.906233,5.8172717,0,0.35488263,19.026997,9.237763,100.611275,0.67547864,0.18901706
SRR9161509_vRhyme_unbinned_351,0.0774105,0.4442919,0.7649171,2.122505,1.7686133,13.943711,0.24522124,0.24490443,1.227796,5.4587603,0.36223465,0,3.261696,0,0,0.16474813,0,0,0,0.12144894
SRR9161503_vRhyme_unbinned_130,0,0,0,0,0,0,0,0.13454084,132.24324,0,0,0,0,0,0,0,0,0,0,3.4217582
SRR9161507_vRhyme_unbinned_13,8.802353,18.498226,32.416996,5.0644965,0,5.571443,0.9567995,0.359497,5.0090256,1.247845,13.380895,0.31538382,10.13599,0.26173815,1.542237,0,0,0.77233547,0,3.3798804
SRR9161501_vRhyme_bin_6,0,0,0,0,0,0,0,0,0,0,0,1.462403,0,0.13533077,9.110317,146.78563,0,0,0,0
SRR9162900_vRhyme_unbinned_37,0,0,0,0,0,0,0,0.41443372,0,0,6.254079,22.637012,0,0,0.15380493,63.8534,1.22907,1.3014172,0,0
SRR9161510_vRhyme_unbinned_43,0,0,0,0.9697398,57.064816,0.85717785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_85,1.2701898,0,0,0.11727714,0,40.335724,0.43093556,1.941196,6.472639,1.1778464,1.4694395,0,14.364298,0.8786408,11.846094,0,0.4866505,0,0,0.24492498
SRR9161500_vRhyme_unbinned_112,5.055766,5.6720357,11.2054,18.284313,0.17474283,46.749054,0.940444,27.040539,11.378925,3.838116,34.36214,1.5418923,26.083784,2.9964807,18.349283,5.212168,21.211222,4.1391444,5.82634,1.794667
SRR9161506_vRhyme_unbinned_475,0,0,0,0,0,18.791689,0.8257004,0,0,0,0,0,18.08746,0,0,0,0.22702368,0,0,0
SRR9161509_vRhyme_unbinned_92,0,0,0,0,0,37.78937,0,0,0,2.0842314,0.4752112,0,0,0,0,0,0.14182729,0,0,0
SRR9162903_vRhyme_unbinned_42,0.8482954,1.6639869,3.7204854,4.6008635,0,31.164135,0.6741105,1.6665922,3.863034,4.42787,24.271326,0.22398393,12.999106,0.89980644,4.436281,2.0835195,23.813831,2.9258597,7.635477,0.81182075
SRR9161506_vRhyme_unbinned_154,0,0,0,0,0,0,6.420097,0.24758753,0,0,0.12136963,0,79.51303,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.900774,0,0,0,0
SRR9161502_vRhyme_unbinned_65,5.5094414,4.1665754,9.176996,1.8618664,0.106244616,37.125362,1.6370759,8.950795,27.821123,5.2475905,374.99664,0.3253937,31.554024,7.192823,49.420826,6.460942,16.060017,35.902843,2.031419,10.13304
SRR9162907_vRhyme_unbinned_44,2.132164,7.5156546,103.07585,11.462618,9.809552,185.26607,0.8785377,9.804569,0,35.479187,13.806044,42.079865,21.934286,0.2971698,0.33696935,115.40286,35.126915,3.0596404,2.5933962,0
SRR9162903_vRhyme_unbinned_64,0,0,0,0,0,0,0,0,0,0,0,0,5.5435576,0,0,0,24.018402,0,9.198323,0
SRR9162905_vRhyme_unbinned_22,0,0,0,0,0,0,5.095862,0.10908703,0,0,0,0,40.35755,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_187,0,0,0,0.41058362,0.35507762,0,0,10.013654,5.924594,0,3.003391,0,9.718989,0.35445297,5.672586,0,0,0.12448688,0,0.18945208
SRR9161509_vRhyme_unbinned_310,0,0,0,0,0,76.9883,0,0,0,3.9162152,0,0,0,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_3,0,0,0,0,0,0,0,0,0,0,0,1.7372606,0,0,0,30.289982,0,0,0,0
SRR9161510_vRhyme_unbinned_78,0,0,0,0,26.21355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_124,0,1.344358,12.196409,0,0,0.54412806,0,0.38848603,0,0,5.2523875,0.20383799,0,0.39547223,4.6213303,0.23850371,0,0.3250796,0,0
SRR9161507_vRhyme_bin_19,0,1.4771355,7.5731664,0,0,0,0.9082678,0,0,0,0,0,17.622234,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_234,0,0,0,0,0,1.390982,0.381326,1.6526425,0.74717647,0,1.7829554,0,21.297224,0,1.8247694,0,0,0,0,0
SRR9161509_vRhyme_unbinned_268,0,0,0,0,0,16.393208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_158,0.15445334,0,0.089010805,0.6367911,0.618821,1.3739014,6.912781,1.2230868,0,0.3884006,11.211835,4.0158987,132.64323,0,0,15.877065,14.907854,3.9780552,1.0485921,0
SRR9161501_vRhyme_unbinned_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.492577,0,0,0,0
SRR9161507_vRhyme_unbinned_107,0,0.7044545,82.07964,3.5773797,1.9015942,0.8459621,0,0,0,0,0,0,0,0,0,0,0.24581775,0,0,0
SRR9161506_vRhyme_unbinned_51,0,0,0,0,0,0,0.24903469,0,0,0,0,0,31.953453,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_61,2.9441297,0,0,9.522506,6.6228337,5.395307,0,13.835924,0,0.59643143,0,0,0,0,0,0,2.8986926,0,0.2727079,0
SRR9161502_vRhyme_unbinned_261,0,0,0,0,0.09962895,0,0,0,0,0,17.132427,0,0,0,0,0,0,1.0411993,0,0
SRR9161505_vRhyme_unbinned_58,0,0,0,0,0,0,0,0,36.590767,0,0,0,0,6.642486,28.746563,0,0,0,0,2.642446
SRR9161509_vRhyme_unbinned_160,0,0,0,0,0,30.35396,0,0,0,0,0,0,0,0,0.7641967,0,0,0,0,0
SRR9161509_vRhyme_unbinned_313,0,0,0,0,0,27.337828,0,0,0,0.14047575,0,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_90,0,0,0,0,0,0,0,0,12.272063,0,0,0,0,5.2537546,73.47026,0,0,0,0,0.16340573
SRR9162903_vRhyme_unbinned_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6921626,0,1.5971076,0,14.953804,0.121426195
SRR9161506_vRhyme_unbinned_173,0,0,0,0,0,0,0.99285716,0,0,0,0,0,17.130491,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_136,0,0,0,0,0,0,0,117.70364,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_377,0,0,0,0,0,0,1.9885423,0,0,0,0,0,11.7786665,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_15,0,0,22.451715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6276013,0,1.2072837,0
SRR9161502_vRhyme_unbinned_15,0.36258405,0,0.38462847,0.9605073,0.6152013,29.399353,0.36462677,1.0697081,1.3202826,4.4460807,24.307344,0,13.450847,1.2823219,17.228275,0,17.232275,2.1574602,0.39935315,0
SRR9161506_vRhyme_unbinned_200,0,0,0,0,0,0.09055211,0.15584339,0,0.66949946,0,0.5713867,0,15.578479,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_103,0,0,0,0,0,0,0,3.2100933,0,0,0,1.1445806,0,0,0,32.999012,0,0,0,0
SRR9161506_vRhyme_unbinned_206,0,0,0.9060624,1.0228091,0,0.61964786,0.15996398,0,2.0111043,0,2.0710285,0.6989796,12.594938,0,0,10.086135,3.7285914,0,0.09143657,0
SRR9162904_vRhyme_unbinned_64,0,0,0.56859887,0.13059509,0,6.8662324,2.9707596,0.39607272,4.2982335,0.08857829,7.1348825,0,84.08369,8.622449,78.86478,0.19833648,0.56945634,0.095352426,0,0.31658378
SRR9161503_vRhyme_unbinned_116,0,0,0,0,1.4683086,1.4550824,0,0.43127537,30.32878,0,0,0,0,0,0,0,0,0,0,0.70142275
SRR9161506_vRhyme_unbinned_33,0,0,0,0,0,0,1.4209442,0,0,0,0,0,22.792707,0,0,0,0,0,0,0
SRR9162905_vRhyme_unbinned_9,13.797219,19.67543,20.769215,5.254155,0,94.671196,14.324972,0.9197139,17.673315,13.406064,100.413315,0.62717843,165.42209,0.09187066,1.3331319,7.7522917,12.393372,8.920721,5.4713407,7.120681
SRR9161506_vRhyme_unbinned_100,0,0,0,0,0,0,1.8823102,0,0,0,0,0,26.51075,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_46,0,0,0,0,0,1.7804054,0,17.80946,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_26,0,0.2601333,1.5330571,0,0,1.5229689,0.17591424,0,0,0.14898217,1.4398307,0,7.210052,5.2275267,70.76797,0,0,0.13898396,0,0
SRR9161500_vRhyme_unbinned_17,0.68148744,0,0,0,0,0,0,40.854637,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_300,0,0,0,0,0,0.5312702,4.3855624,0.1612652,0,0,0,0,134.49464,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_2,0,0,0,0,0,11.270761,0,0,0,3.4466028,0,0,0,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_124,0,0,0,0,0,1.1392497,0,34.364,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_134,0,0,0,0,0.08238286,13.999692,0,0,0,0.8680641,0.35781443,0,0,0,0,0.47533908,1.9932953,0,0.45137176,0
SRR9161502_vRhyme_unbinned_91,1.8846285,0.25411797,1.1797553,0,0,0,0,7.305789,12.377828,0,16.408379,0,0,0.69154537,8.913471,0,3.4178114,0.10142847,0,0.12104436
SRR9161501_vRhyme_unbinned_71,0,0,0,0,0,1.6891859,0,0,0,0,0,5.9031935,0,0,0,258.74417,0,0,0,0
SRR9161506_vRhyme_unbinned_339,0.19640674,0,0,0.109961435,0,2.3850062,0.16489512,0.11616969,0.19678299,0,0.77650267,0,15.82203,0.18558931,6.0396013,0,0.33392906,0,0,0
SRR9162900_vRhyme_unbinned_41,0.14329268,0,0,0,0,0,0,0,0,0,0,15.396428,0,0,0,60.026306,0,0,0,0
SRR9161505_vRhyme_unbinned_32,0,0,0,0,0,0,0,0,0,0,0,0,0,6.775793,91.72625,0,0,0,0,0
SRR9161509_vRhyme_unbinned_346,0,0.27862707,4.114684,0,0,25.123705,0,0,0,2.275347,0.07948222,0,0,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_38,16.458744,0.09094894,0.50591713,6.4574294,3.9442801,7.110673,0.7973373,42.352016,0,1.3021039,5.3697677,6.7876945,11.986358,0,0,84.69576,47.043118,2.4349113,4.469373,0
SRR9161501_vRhyme_unbinned_79,20.783909,0,0,8.288122,4.636352,42.471508,3.5447226,84.64191,0,5.585856,16.641033,7.2253294,84.59372,0,0,95.90612,77.54353,5.2177143,6.099869,0
SRR9162908_vRhyme_unbinned_6,0,0.4433528,1.7302732,9.796208,0,0.115904205,0,0,0.2569082,0,0.59003687,0.2222137,0.7453945,0,0,0.48633713,0.48449492,0,0.21891311,0
SRR9162908_vRhyme_unbinned_4,1.1532587,0,0,29.756517,0.27545825,0.99455196,0,0.15015274,2.9875765,0.22265784,21.286457,0.7765784,2.305499,0.0639002,2.2619653,5.097149,9.61833,1.8710794,3.4543788,0.5620163
SRR9161509_vRhyme_unbinned_260,0,0,0,0,0,29.211115,0.68047637,0,0,0.54041123,1.989719,0,16.840595,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_313,0.20722304,0,0,0,0,0.48960468,0.420693,0,0,0,4.6363106,0,14.286969,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_184,0,0,0,0,0,20.145634,0,0,0.1459564,0.9866824,3.497476,0,0.4912469,0,0,0,0,0.37965846,0,0
SRR9161500_vRhyme_unbinned_151,0,0,0,0,0,0,0,43.73013,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_bin_25,0,0,0,0,0,0,0,0,0,0,13.9314575,0,0,0,0,0,0,1.0628768,0,0
SRR9161502_vRhyme_unbinned_277,0,0,0.5063013,0,0,0.17195298,0,0,0,0,16.801405,0,0.48439482,0,0,0.47001606,0,0.63926244,0,0
SRR9161506_vRhyme_unbinned_162,0,0.26558635,0.1227714,0.2207006,0,0,2.08955,0,0,0,0,0,21.851944,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_387,0.7911473,0,0,0,0,0,1.3245299,5.1577225,0.80160576,0,0,0,44.496407,0,0,0,0,0,0,0
