,SRR9161502,SRR9161504,SRR9161503,SRR9162903,SRR9161510,SRR9161505,SRR9162901,SRR9162902,SRR9162906,SRR9161500,SRR9162899,SRR9161509,SRR9161501,SRR9161507,SRR9162900,SRR9162905,SRR9162908,SRR9161506,SRR9162904,SRR9162907
SRR9161506_vRhyme_unbinned_325,0,0.052052967,0,0.024485717,0,0,0,0,0,0,0,0,0,0,0,0.07429,0,0.9986674,0,0
SRR9161500_vRhyme_unbinned_137,0.480671,0.73441756,0.46457765,0.41467983,0.08378746,0.50366145,0.36112058,0.31616145,0.90258855,0.9968495,0.80338895,0.7362909,0.55653954,0.94456744,0.14594686,0.32731608,0.92702657,0.9148501,0.2476158,0.35771456
SRR9161506_vRhyme_bin_35,0,0,0.005813839,0,0.41533595,0,0,0,0,0.08278829,0,0.014829218,0,0,0,0.9482254,0.037161432,0.9998036,0,0
SRR9161503_vRhyme_unbinned_82,0,0,1,0,0,0,0,0.6135553,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_84,0.027856201,0.02804442,0,0.023809524,0,0,0.027479766,0.019762846,0,0.021456804,0.23169585,0.53519666,0.99943537,0,0.4829663,0,0.016939582,0,0,0.21437982
SRR9161506_vRhyme_unbinned_420,0.8820709,0.9532672,0.8002276,0.67563397,0.410842,0.9124675,0.67092,0.66368663,0.94814694,0.93733746,0.82712936,0.95952535,0.69522107,0.9809005,0.5056079,0.9952048,0.8439532,1,0.7713752,0.9397757
SRR9161500_vRhyme_unbinned_18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_71,0.28676146,1,0,0.2770932,0.9172196,0,0.21352291,0,0,0,0,0.053017378,0,0,0,0,0.31058452,0,0,0
SRR9161500_vRhyme_unbinned_84,0,0,0,0,0,0,0,0,0,1,0.17011334,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_89,0,0,0,0,0,0.9932085,0,0,0,0,0,0,0,0,0,0,0,0,0.94691074,0
SRR9161506_vRhyme_unbinned_310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55728704,0,1,0,0
SRR9162903_vRhyme_unbinned_10,0.65553343,0.9997404,0.5556805,0.9977503,0.03270745,0.5236653,0.5254824,0.36038765,0.46880677,0.75685734,0.29497275,0.60543394,0.4027862,0.54287446,0.24643074,0.30042398,0.50324476,0.6038764,0.42234144,0.43142685
SRR9161510_vRhyme_unbinned_87,0.057354406,0.010664162,0,0,0.9935905,0,0.008288208,0,0,0,0,0.4418444,0,0,0,0,0.9859929,0,0,0.24839762
SRR9161500_vRhyme_unbinned_23,0,0,0.02588885,0,0,0.017000346,0,0,0.012944425,1,0,0,0.49007595,0.39946496,0.098118745,0,0.012944425,0.038574386,0,0
SRR9161504_vRhyme_unbinned_5,0.85844445,1,0,0.06807408,0,0,0.2611852,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_478,0,0,0,0,0,0,0,0,0,0.070850916,0,0,0.007509544,0,0,0.9419329,0,0.9984428,0,0
SRR9161503_vRhyme_unbinned_112,0,0,1,0,0,0,0,0.19285518,0,0,0,0.13132519,0,0,0,0,0,0,0,0.02755074
SRR9161503_vRhyme_unbinned_118,0.75081784,0,1,0,0,0.90058243,0.7022261,0.998484,0,0.01986755,0,0,0,0,0,0,0,0,0.8366712,0
SRR9161509_vRhyme_unbinned_240,0.12637468,0,0,0,0,0,0.055241242,0,0.27232853,0.033246458,0.009535313,0.9993007,0,0.8354205,0,0.009535313,0,0.017036425,0,0.8665692
SRR9161506_vRhyme_unbinned_405,0.016647272,0.05139044,0.029542377,0,0.006055713,0,0,0,0.005153293,0.025172766,0,0.06487924,0,0.080077894,0,0.40796503,0.027761286,0.99947757,0,0
SRR9161503_vRhyme_bin_24,0,0,0.9995324,0,0,0,0,0.80059963,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_307,0.51492256,0.36504486,0.2858929,0.20108725,0.09567817,0.51791245,0.10279968,0.041315574,0.14253873,0.25468877,0.043055177,0.99918455,0.28306606,0.48725197,0.025822233,0.12813264,0.23511824,0.5438978,0.061049197,0.5474857
SRR9161504_vRhyme_unbinned_12,0,0.99849117,0,0.21133839,0,0,0,0,0,0.007609651,0,0,0,0,0,0.066348284,0,0.338905,0,0
SRR9161505_vRhyme_unbinned_102,0.97545177,0,0,0,0,1,0.19924991,0,0,0,0,0,0,0,0,0,0,0,0.30419365,0
SRR9161504_vRhyme_bin_17,0.08734098,0.9971429,0.053359084,0.59684604,0.389076,0.5122504,0.004788431,0,0.23391487,0.06456401,0.007757259,0.17415524,0,0.52359897,0,0.0170947,0.47692776,0.43702415,0.45143732,0.011683772
SRR9162907_vRhyme_unbinned_14,0.045583364,0,0,0,0.25661597,0,0,0,0,0,0,1,0.011974614,0,0,0,0.28068495,0,0,0.9899014
SRR9162906_vRhyme_unbinned_3,0.42269468,0.6188498,0.40860215,0.33822092,0.4178071,0.17831542,0.43255132,0.23802541,0.9964972,0.6363636,0.8459596,0.24560118,0.2420984,0.9999185,0.23892148,0.3147605,0.4833822,0.768247,0.21513522,0.24038775
SRR9162906_vRhyme_unbinned_4,0.10501707,0.100860916,0,0.414502,0,0.021819802,0,0.013581713,0.9998516,0.021745585,0.080154374,0.13203207,0.023304142,0.35987827,0,0,0.17129286,0.19697195,0,0.074884966
SRR9161510_vRhyme_unbinned_91,0.7643965,0.53111553,0.035863105,0.42844456,0.99952185,0.27303776,0.21169479,0.040986408,0.03203771,0,0,0.43329462,0,0.27016872,0,0.021108,0.15048842,0.37850946,0.020493204,0.032515883
SRR9161507_vRhyme_unbinned_98,0.91083264,0.5659078,0,0.041729547,0.025195196,0,0.11744636,0,0.0982219,0.20175841,0.012531986,0.28278986,0,0.9995407,0,0.18076241,0.019683748,0.29164752,0,0.009841874
SRR9161509_vRhyme_unbinned_152,0.7321363,0,0,0,0.013779425,0,0.03277833,0,0,0.72905684,0.07208101,0.99754685,0,0,0,0.007829219,0,0.079388276,0,0.45863563
SRR9161505_vRhyme_unbinned_56,0,0,0,0,0,1,0,0,0.05823047,0,0,0,0,0.05653444,0,0,0.9862433,0,0.6801093,0
SRR9161505_vRhyme_unbinned_134,0.032398622,0,0.7538126,0,0,0.99887556,0,0.102888465,0.10928386,0.15377046,0,0.14498559,0,0.25005272,0,0,0,0,0.9511561,0.06388362
SRR9161509_vRhyme_unbinned_207,0.90779316,0,0,0,0,0,0.014981085,0,0,0.10728878,0,1,0,0,0,0.024110971,0,0.48691046,0,0.009281211
SRR9161507_vRhyme_unbinned_148,0.37841037,0.052261118,0.07736389,0.022548897,0.1400274,0.09119222,0.1345459,0.16905445,0.9213903,0.09312321,0.09904074,0.392737,0,0.9998754,0,0.08894979,0.13965367,0.48305717,0,0.16643827
SRR9161509_vRhyme_unbinned_266,0.018684356,0,0,0,0,0,0,0.004145937,0,0,0,0.99994475,0,0,0,0.06539524,0,0.917026,0,0.29939193
SRR9161502_vRhyme_bin_33,1,0,0,0.002767544,0.005270673,0,0.8365386,0,0.2485325,0.003913343,0,0,0,0.32526574,0,0,0,0,0,0
SRR9162907_vRhyme_unbinned_21,0.077098325,0.031055156,0.037290167,0.066067144,0.051079135,0.014508394,0.05989209,0.046342924,0.027278177,0.28860912,0.1320144,0.9916667,0.25191846,0.017985612,0.069304556,0.029196642,0.21378897,0.07631894,0.017985612,0.99754196
SRR9161509_vRhyme_unbinned_114,0.9999172,0.9826159,0.96291393,0.87293047,0.029470198,0.5643212,0.9861755,0.3585265,0.9878311,0.697351,0.9737583,0.9994205,0.868543,0.9975166,0.48137417,0.95347685,0.90604305,1,0.037913907,0.975
SRR9161507_vRhyme_unbinned_24,0.90052795,0.7068283,0,0.023652403,0.006737983,0,0.038899694,0,0.076653235,0.29070574,0,0.89108086,0,0.9997221,0,0.45679355,0.015629342,0.9993401,0,0.015664073
SRR9161502_vRhyme_unbinned_169,0.9975449,0,0,0,0,0,0.28770176,0,0,0,0,0,0.014867015,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_36,0.2509448,0,0,0,0.028343739,0,0.029206375,0.006120605,0,0.1816464,0.081580676,1,0,0.060096946,0,0.14689451,0.024030562,0.3532698,0,0.9300033
SRR9161506_vRhyme_unbinned_224,0,0,0,0,0,0,0,0,0,0.020225253,0.023794416,0,0,0,0,0.3317735,0,1,0,0
SRR9161509_vRhyme_unbinned_120,0,0,0,0,0,0,0,0,0,0,0,0.9937363,0,0,0,0,0,0,0,0.22352467
SRR9161502_vRhyme_unbinned_98,1,0,0,0,0,0,0.34538582,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162906_vRhyme_unbinned_15,0,0,0.019077197,0,0,0,0,0.022182787,0.99970424,0.018781425,0,0.022182787,0.7270778,0.9989648,0.73262346,0,0,0.025732031,0,0.02314404
SRR9162900_vRhyme_unbinned_20,0.33666423,0.35816377,0.21838664,0.11870155,0.18580426,0.08611918,0.30795786,0.1085877,0.30620155,0.3353319,0.3391473,0.42290455,0.9939438,0.35701308,1,0.13814196,0.3295785,0.19113372,0.107437015,0.2953004
SRR9161502_vRhyme_unbinned_173,1,0.005179678,0.06493443,0,0.030312058,0.07274043,0.7672367,0.057073724,0.049541306,0.022639811,0.000820724,0.02727842,0.0038726,0.06590714,0,0.00364766,0.012122391,0.013806394,0.07222368,0.012791129
SRR9161504_vRhyme_unbinned_28,0,1,0,0.08258223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015919466,0,0
SRR9161509_vRhyme_unbinned_285,0.9016381,0,0.021791404,0,0,0.76675683,0.05425308,0,0,0.40569583,0.1387887,1,0,0,0,0.012774271,0,0.60617673,0.09265104,0.3135708
SRR9161506_vRhyme_unbinned_419,0.10309094,0,0,0,0,0,0.03373236,0,0.2935501,0.025656601,0,0,0,0.152546,0,0.7174915,0,1,0,0
SRR9161501_vRhyme_unbinned_11,0,0,0,0.016305849,0,0.035191156,0,0,0,0.0475357,0.013818516,0,0.99742055,0,0.9944726,0,0,0,0,0.015200368
SRR9161500_vRhyme_unbinned_69,0.8624975,0.97913754,0.68808645,0.35471153,0.019365143,0,0.77051306,0.19222899,0.07474047,0.9974296,0.91887105,0.39940608,0.9926133,0.528349,0.97279894,0.59158516,0,0.9943352,0,0.24852765
SRR9161507_vRhyme_unbinned_84,0.009978301,0,0.028038342,0,0,0,0.00256292,0,0.8735968,0,0,0.004015241,0,1,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_31,0.6110705,0.64601284,1,0.15988754,0,0.71932966,0.13761501,0.9995984,0.3319337,0.39312837,0.4642179,0.21549584,0.09997079,0.55100775,0.005476851,0,0,0,0.67467505,0.011464875
SRR9161501_vRhyme_unbinned_89,0,0.048255984,0,0,0,0,0,0,0,0.11930544,0,0.1726458,1,0,0.4391447,0,0,0,0,0.005957153
SRR9162900_vRhyme_unbinned_21,0.97137547,0.9110781,0.94743496,0.9724907,0.69553906,0.955316,0.683197,0.98275095,0.9772491,0.9039405,0.8605948,0.97561336,0.98951674,0.94460964,1,0.9455762,0.9976208,0.9736803,0.9881041,0.96550184
SRR9162908_vRhyme_unbinned_68,0.15592252,0.6495486,0.08732931,0.64328814,0,0.058340516,0.09150297,0.09254639,0.117769815,0.010207322,0.030667333,0.15896203,0.0401488,0.11155469,0,0.1298825,0.99995464,0.17347911,0.04849612,0.15565032
SRR9161506_vRhyme_unbinned_278,0.05563214,0.024323745,0.118463375,0.027724167,0.006463867,0.08314187,0.013754863,0.08522501,0.03850749,0.08715498,0.04325583,0.12066906,0,0.047514014,0,0.8548847,0.024323745,1,0.07732133,0.043868516
SRR9161503_vRhyme_unbinned_1,0.016922647,0,0.99994415,0,0,0.19296286,0,0.5744764,0,0.016531695,0,0,0,0,0,0,0,0,0.09790561,0
SRR9161509_vRhyme_unbinned_267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9243999
SRR9161505_vRhyme_unbinned_22,0.46423003,0,0.06374269,0,0.022612086,1,0.014619883,0.040253412,0,0,0.10341131,0.44473684,0.028362572,0,0,0.4211501,0,0.44619882,0.9974659,0.19278753
SRR9161504_vRhyme_unbinned_114,0,0.9971676,0,0.99966675,0,0,0,0,0,0.643119,0.15286571,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_192,0,0,0,0,0,0,0,0,0,0,0,0.9999367,0,0,0,0,0,0,0,0.7625847
SRR9161502_vRhyme_unbinned_126,1,0.51952213,0.8505245,0.36868685,0.052738927,0.5837218,0.95697355,0.5960567,0.6065462,0.086732715,0.39685315,0.8120629,0.031468533,0.5897436,0.017385392,0.5630342,0.3580031,0.7693279,0.2790404,0.725136
SRR9161506_vRhyme_unbinned_413,0,0,0,0,0,0,0,0,0,0.072760575,0,0,0,0,0,0.7092907,0,0.99925077,0,0
SRR9162903_vRhyme_unbinned_46,0.29330423,0.9886151,0.06794552,0.9908505,0,0.24989603,0.1283011,0.029787898,0.19936578,0.09170306,0.55541694,0.23580787,0.26060513,0.39020586,0.16271575,0.28774172,0.25909752,0.89644414,0.238979,0.17514037
SRR9161506_vRhyme_unbinned_312,0.01569964,0.017396709,0.006879068,0.004518535,0.004364891,0,0.001047574,0.002772579,0.010692237,0.040897284,0.001243121,0.051840935,0,0.022913931,0,0.49742997,0.016418973,1,0,0.018472219
SRR9161507_vRhyme_unbinned_99,0.8303642,0,0,0,0,0,0.2773978,0,0.58104026,0.045411166,0,0.771115,0,1,0,0.13042787,0,0.15770638,0,0.68442816
SRR9162904_vRhyme_unbinned_43,0.4961449,0,0.26465842,0,0.04960851,0.99193114,0.15599784,0.086605705,0.13322575,0.1414739,0.017871018,0.31086007,0,0.30912676,0,0.060426753,0.05737852,0.33297473,0.99946207,0.048293587
SRR9161502_vRhyme_bin_8,0.9971063,0.022516616,0.027565522,0.006962969,0.052116774,0.004159696,0.38415396,0.002682703,0.007822038,0.008213893,0.011469307,0.032252718,0.002923844,0,0,0.007384968,0.010429383,0.038416903,0,0.002245633
SRR9161509_vRhyme_unbinned_278,0.10948626,0.012872947,0.010577885,0.004413582,0,0.089404464,0.07292709,0,0.100041196,0.109295,0.06461484,1,0,0.10841229,0,0.10363091,0,0.11095745,0.0078856,0.8903519
SRR9162906_vRhyme_unbinned_35,0.09083969,0,0.677585,0,0,0.020610686,0,0.05593338,0.9999306,0.0296322,0,0,0,0.85260236,0.011172797,0,0,0,0,0
SRR9162907_vRhyme_unbinned_5,0.86425847,0.49444583,0.86902183,0.13326386,0.005028479,0.15424632,0.436728,0.38351756,0.5645154,0.85438436,0.79214096,0.99914974,0.7583313,0.8091006,0.5199905,0.93931085,0.003245655,0.9795752,0.051546484,0.90054584
SRR9162903_vRhyme_unbinned_60,0.30602768,0.9994462,0,0.9974441,0.13410011,0.066943556,0.073056445,0,0,0.012886049,0.003194888,0.3086688,0.44055378,0.011033013,0.11731629,0,0.13465388,0.23484558,0,0.0571246
SRR9161506_vRhyme_unbinned_429,0.28191626,0.18109234,0.028369999,0.13879216,0.25898242,0.026246496,0.033381466,0,0.34273338,0.27945298,0.07279368,0.56213367,0.3677907,0.3141935,0.23367026,0.8938249,0.58319885,1,0,0.28573856
SRR9161509_vRhyme_unbinned_167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.023282887
SRR9161500_vRhyme_unbinned_141,0.017533304,0,0.053631283,0,0,0,0,0,0,0.9896863,0.31087238,0.17103566,0,0,0,0,0,0,0,0
SRR9162900_vRhyme_unbinned_3,0.41305912,0.30435303,0.4914858,0.18947116,0.22232881,0.19198945,0.2407363,0.15313587,0.7092577,0.2881041,0.22136948,0.35555822,0.9978415,0.72100973,1,0.09509534,0.26286125,0.17580046,0.09149778,0.12141743
SRR9161503_vRhyme_unbinned_80,0,0,0.9989481,0,0,0.68279624,0,0.99301904,0,0,0,0,0,0,0,0,0,0,0.9539065,0
SRR9161503_vRhyme_unbinned_157,0,0,1,0,0,0.18881951,0,0.96201307,0,0,0,0,0,0,0,0,0,0,0.04928635,0
SRR9161510_vRhyme_unbinned_1,0.25314072,0.7981874,0.831748,0.12410266,1,0.8113783,0.04648241,0.24030869,0.38872936,0.7818557,0.5343683,0.9788227,0.46132448,0.37015435,0.3710517,0.23205312,1,0.6580222,0.3723977,0.6634961
SRR9161506_vRhyme_unbinned_304,0.7729457,0,0,0,0.008785129,0,0.1186235,0,0,0.44483814,0.08401689,0.90734357,0.014997816,0,0,0.46459255,0,0.9981071,0,0.10037373
SRR9161505_vRhyme_unbinned_125,0,0,0.12588297,0,0,0.999196,0.008614254,0.008614254,0,0.7575949,0.02274163,0.017285936,0.83018434,0,0.4265204,0,0,0.013438236,0.8114627,0
SRR9161500_vRhyme_unbinned_115,0.20882696,0.15584849,0.051727016,0.07158352,0,0,0.02494577,0.041548472,0.022860004,1,0.12940097,0,0,0,0,0.012514601,0,0,0,0
SRR9161506_vRhyme_unbinned_480,0.041985106,0,0.21110131,0,0,0.060111698,0,0.03101117,0,0.026993925,0,0.14829512,0,0,0,0.15500686,0,0.999951,0.007348619,0
SRR9161510_vRhyme_unbinned_84,0,0,0,0,1,0,0,0,0,0,0,0.6523884,0,0,0,0,0.92379916,0.006285972,0,0.07368114
SRR9162906_vRhyme_unbinned_45,0.5646022,0.72705483,0.10492539,0.2748782,0.09007964,0.111884326,0.096806616,0.08234748,0.99907213,0.69620353,0.7965669,0.17474677,0.92785895,0.9996907,0.46640378,0.17180856,0.081806235,0.82819146,0.053583857,0.06286245
SRR9162904_vRhyme_unbinned_12,0.36806324,0.3180237,0.53027666,0.33011857,0.024189724,1,0.25857708,0.33059287,0.46284586,0.16411068,0.1406324,0.39003953,0.21470356,0.6243478,0.11478261,0.27928853,0.17272727,0.4996838,1,0.27826086
SRR9161503_vRhyme_unbinned_117,0.06537254,0,0.9907698,0,0,0.04282044,0.022456942,0.19649825,0.012370349,0,0,0.46940717,0,0.6387858,0,0,0,0.15624702,0,0.024835855
SRR9161500_vRhyme_unbinned_8,0.17033128,0.32263267,0.0807681,0.35803282,0,0.120492525,0.037232485,0.034007624,0.1149956,1,0.14416593,0.14724422,0,0.046907064,0,0.021987688,0,0.14489886,0.047273528,0.07710349
SRR9161506_vRhyme_unbinned_307,0,0,0,0,0,0,0,0,0,0.14993468,0,0,0,0,0,0.99838424,0,0.9999757,0,0
SRR9161503_vRhyme_unbinned_47,0,0,1,0,0,0.8714028,0,0.553139,0,0,0,0,0.051381897,0,0,0,0,0,0.20362808,0
SRR9161507_vRhyme_unbinned_65,0.99027246,0.5191443,0.9834705,0.15304443,0.010970927,0.14456025,0.47105503,0.4401536,0.6567928,0.9836899,0.9522399,0.9922472,0.8806729,0.9555677,0.7522399,0.9673432,0,0.9930883,0.05287987,0.856354
SRR9161501_vRhyme_unbinned_42,0.053334538,0.091417745,0.016605,0,0,0.20963812,0,0,0,0,0,0,1,0,0.0573053,0,0.022019673,0.11334717,0.014168397,0
SRR9161500_vRhyme_unbinned_47,0.4922411,0,0.68860406,0,0.007482351,0.22954553,0.103126325,0.2664368,0,0.99996746,0.5286769,0.012589869,0.6217509,0,0.13074596,0.62841994,0,0.9207196,0.0949608,0.004879795
SRR9161510_vRhyme_unbinned_61,0.6367925,0.5565148,0.10368458,0.53319687,1,0.2785689,0.03186187,0,0.016464934,0,0,0.6314525,0.20950516,0.7059452,0,0,0.20817016,0.14631541,0.05562478,0.026699893
SRR9161501_vRhyme_unbinned_49,0,0,0,0,0,0,0,0,0,0,0,0.6744372,1,0,0.89219034,0,0,0,0,0.01867065
SRR9161504_vRhyme_unbinned_100,0,0.99988055,0,0.14782886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161507_vRhyme_bin_13,0.026005026,0.033680905,0.014045226,0,0.003429648,0.19772613,0,0,0.42606783,0.52998745,0.07516332,0.57585424,0,0.9999372,0.001884422,0.014987437,0,0.17982411,0.00942211,0.08344221
SRR9161500_vRhyme_unbinned_130,0,0,0,0,0.035217267,0,0,0,0,1,0.2289004,0.003266118,0.9478486,0,0.6809263,0.005609202,0,0.09556944,0,0
SRR9161506_vRhyme_unbinned_209,0,0,0.024271844,0,0.82398057,0,0,0,0.10883495,0.16601942,0,0,0,0.744466,0,0.69359225,0.28330097,0.99825245,0,0
SRR9161504_vRhyme_unbinned_78,0,1,0,0.9999272,0,0,0,0,0,0,0,0.012445414,0,0,0,0.03558952,0,0.72452694,0,0
SRR9162907_vRhyme_unbinned_23,0.026556455,0,0,0,0,0,0.026380584,0,0,0.10675343,0,0.99920857,0,0,0,0.9276293,0,0.9996483,0,0.98645794
SRR9161506_vRhyme_unbinned_277,0.14059222,0.10854188,0.10863945,0.029513635,0.10561491,0.011122494,0.09849261,0.0888336,0.09683399,0.10229767,0.11493243,0.12707937,0.1790819,0.095858335,0.19625348,0.71623003,0.103858724,0.9985853,0,0.10054149
SRR9161509_vRhyme_unbinned_293,0.19523539,0.09149583,0.14464693,0.12490509,0,0.11180714,0.15954822,0.19798785,0.17947988,0,0.20671982,1,0.014901291,0.14559606,0,0.14569096,0.17796127,0.16258542,0.12984055,0.99981016
SRR9161500_vRhyme_unbinned_50,0.12823376,0,0.028289596,0,0.025816916,0.011937997,0.008322033,0.003988195,0.011299886,0.99994683,0.8716599,0.40634388,0.26210418,0.044667784,0.027890777,0,0.011937997,0,0,0.080481775
SRR9161506_vRhyme_unbinned_428,0.008559769,0,0,0,0,0.010948542,0,0.005971932,0.015248333,0.11356624,0,0,0.006549219,0.021339703,0,0.9650045,0,1,0,0
SRR9161500_vRhyme_unbinned_88,0.98422176,0.34399825,0.9372706,0.06426341,0.045691118,0.99989045,0.8994138,0.4810716,0.15252288,1,0.9196844,1,0.021475922,0.8905385,0,0.5782063,0.56412643,0.9947954,0.5971621,0.5450611
SRR9161506_vRhyme_unbinned_305,0.6045805,0.048321333,0.9406611,0,0.028454931,0.022555739,0.041728117,0.18226773,0.016049275,0.21870391,0.11911165,0.7062549,0,0.041467857,0,0.11572829,0.19762297,1,0,0.070009544
SRR9161505_vRhyme_unbinned_118,0.004771012,0,0.006025459,0,0,1,0,0,0,0,0,0.12653464,0,0,0,0,0,0,0.9001789,0.007279906
SRR9161504_vRhyme_unbinned_94,0,1,0,0.8738106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_250,0.04966518,0,0,0,0,0,0.01674107,0,0,0.099795386,0.07859003,0.9344308,0,0,0,0.47572544,0,0.999163,0,0.23372395
SRR9161506_vRhyme_unbinned_125,0,0,0,0,0,0,0,0,0,0.06049781,0,0,0,0,0,0.21012907,0,0.9986172,0,0
SRR9161506_vRhyme_unbinned_235,0,0,0,0,0,0.64717686,0,0,0,0.031885926,0,0,0,0,0,0.19876756,0,1,0.07301519,0
SRR9162904_vRhyme_unbinned_1,0.12555987,0.07236677,0.057671983,0.0558603,0.040058378,0.98228574,0.055155754,0.05314277,0.053193096,0.20024155,0.0675356,0.1207287,0.056615166,0.055608675,0.0493181,0.052085955,0.05641387,0.14780334,0.9949172,0.052740175
SRR9162904_vRhyme_unbinned_20,0.6403,0,0.4302,0,0.0307,0.9999,0.1699,0.0893,0,0,0,0.4453,0,0,0,0,0.1951,0.2463,0.9869,0.0749
SRR9161506_vRhyme_bin_24,0.828377,0.82997704,0.40947127,0.6010483,0.022363218,0.22243679,0.4980414,0.21263449,0.1810023,0.30674022,0.16125058,0.5174253,0.03810575,0.73165977,0.032275863,0.7485058,0.26604137,0.99885976,0.10552644,0.25973332
SRR9162907_vRhyme_unbinned_37,0.029097963,0.05955383,0.029970903,0.0741998,0,0.031037828,0,0.014548982,0.062172648,0.05645005,0.09485936,1,0.058195926,0.06808923,0.053928226,0.033656646,0.014548982,0.056644034,0,1
SRR9161502_vRhyme_unbinned_238,1,0.3095532,0.21920514,0.30395788,0.049370527,0.1730437,0.9617379,0.083107054,0.013412327,0.009215832,0.24899203,0.15905538,0.27351272,0,0.22249651,0.039990127,0.21780631,0.1933679,0.024685264,0.061384022
SRR9162903_vRhyme_unbinned_15,0.06330405,0.9937894,0.43310267,0.9778192,0.051104605,0.14830095,0.01898678,0.042542808,0,0.22770828,0.013308491,0.1538018,0.12572087,0,0.026616981,0,0.33714843,0.15757254,0,0
SRR9162906_vRhyme_unbinned_53,0.22050437,0.006723173,0.51823366,0.003924031,0,0.021817612,0.04198713,0.013734108,1,0.014571235,0.019829435,0,0.007926542,0.911003,0.007848062,0.0865118,0.003924031,0.1267462,0.011772092,0.004630356
SRR9161503_vRhyme_unbinned_59,0,0,1,0,0,0,0,1,0,0,0,0,0.007037424,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_36,0.03827272,1,0.08723241,0.5635708,0,0,0,0,0.13806231,0.11769028,0.005009518,0.8433357,0,0.47359985,0,0.2888154,0,0.85328794,0,0.53591824
SRR9161507_vRhyme_unbinned_112,0.028093414,0.043525312,0.055645738,0.003701058,0,0.041555744,0.009739627,0.003246543,0.13200441,0.01854858,0,0.03597169,0,0.99997836,0,0.041923683,0.016211068,0.24565504,0,0.007293899
SRR9162904_vRhyme_unbinned_60,0.8506069,0.8099482,0.7767592,0.75850946,0.38731855,0.99974537,0.61692554,0.63721246,0.6434938,0.7757406,0.694593,0.8891435,0.9023003,0.7476445,0.55283934,0.7597827,0.7950938,0.93879974,0.9986419,0.6743061
SRR9162900_vRhyme_unbinned_39,0.23358779,0.29417938,0.27853054,0.16517176,0.19208016,0.0865458,0.2355916,0.19208016,0.19942749,0.27509543,0.26746184,0.17280534,1,0.142271,0.9996183,0.25830153,0.22146946,0.28778625,0.102958016,0.19103053
SRR9161509_vRhyme_unbinned_33,0,0,0,0,0,0,0,0,0,0,0,0.9977207,0,0,0,0,0,0,0,0.016988683
SRR9161506_vRhyme_unbinned_147,0.3537176,0.08270853,0.58552015,0.041393314,0,0.55849737,0.27889723,0.11980631,0.086301155,0.10941893,0.108950324,0.6306623,0.159169,0.05771634,0.05388941,0.44079974,0.17658544,1,0.13503593,0.30724773
SRR9162904_vRhyme_unbinned_10,0.01924249,0,0.026295168,0,0,0.98276013,0,0,0,0,0,0.02716587,0,0,0,0,0.013060514,0.025424467,0.99851984,0
SRR9161506_vRhyme_unbinned_77,0.35339335,0.41163436,0,0.65907204,0,0,0.020775624,0,0,0.018213296,0,0.42333794,0,0.061080333,0,0.7157895,0.02063712,0.99993074,0,0.44432133
SRR9162904_vRhyme_unbinned_55,0,0.005485877,0.028483532,0,0,0.99961275,0,0,0,0,0,0,0.017769936,0,0,0,0,0,0.9949659,0
SRR9161503_vRhyme_unbinned_45,0.9999296,0.96429956,0.9692286,0.8639932,0.009259585,0.37013695,0.9771503,0.39742282,0.9566947,0.6653522,0.9524346,0.99880296,0.8517058,0.9570116,0.44678378,0.9314157,0.8786396,0.98817027,0.034573812,0.91490334
SRR9161503_vRhyme_unbinned_81,0.50338465,0,1,0,0.008247362,0.04250791,0.106535815,0.2668125,0.005764285,0.06491472,0.3943658,0.7265068,0.01489846,0,0,0.031747907,0.077448346,0.13526855,0.04732626,0.18528481
SRR9161502_vRhyme_unbinned_208,0.99990994,0,0,0,0,0,0.7125619,0,0.2387213,0.056280956,0,0,0,0.2767222,0,0.4171094,0,0.5232778,0,0.026204413
SRR9161507_vRhyme_unbinned_40,0,0.36970028,0,0.5899854,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_227,0.99713665,0.11505423,0.026203904,0.028806942,0,0,0.5180911,0.013015185,0,0.35028198,0.02603037,0.7172234,0,0,0,0,0,0.16208243,0,0.254577
